Station_No,date,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity,hour,day_of_week,hour_sin,hour_cos,PM2.5_lag1,PM2.5_roll3
5,2021-04-01 16:00:00,0.3446469506686838,0.4151025295281333,0.6357917427079347,0.3386253249012063,0.1610592808624285,0.5872598298252255,0.5184932013163666,0.6979567323806779,16,3,0.0669872981077807,0.2499999999999997,0.4221330285750328,0.4221330285750327
3,2021-04-01 16:00:00,0.0,0.4390733380294698,0.3230566964087602,0.3524748667445926,0.0830903790087463,0.5751354296848645,0.5689762988825688,0.6380513116171809,16,3,0.0669872981077807,0.2499999999999997,0.4412230795410112,0.441223079541011
6,2021-04-01 16:00:00,0.5613998209813783,0.5781747803499808,0.5169742862379264,0.6885145890204561,0.2492181288987586,0.9002709718214386,0.5345798308972145,0.6845417482436272,16,3,0.0669872981077807,0.2499999999999997,0.5835378176297299,0.5835378176297299
2,2021-04-01 17:00:00,0.3081306551915816,0.333150594174633,0.2572968559891647,0.4940155363787584,0.0414672953542815,0.6034199276597102,0.6807334216063043,0.5298446303507618,17,3,0.0170370868554658,0.3705904774487397,0.3337302837477207,0.3337302837477206
3,2021-04-01 17:00:00,0.0,0.4369235965179284,0.3240962504195399,0.3571871495766291,0.0864139941690962,0.5751354296848645,0.55930208330162,0.647564139521476,17,3,0.0170370868554658,0.3705904774487397,0.4390733380294698,0.4390733380294696
6,2021-04-01 17:00:00,0.556987922931639,0.5728117430702316,0.5158701847576198,0.6983577885674119,0.2553229084761885,0.9002015739423398,0.5250884210963038,0.6938586540707491,17,3,0.0170370868554658,0.3705904774487397,0.5781747803499808,0.5781747803499808
5,2021-04-01 17:00:00,0.3369416412463654,0.4080720304812337,0.630514986937821,0.3379721195333954,0.1640621963143235,0.5809179310150179,0.5095393408307509,0.7070968715727053,17,3,0.0170370868554658,0.3705904774487397,0.4151025295281333,0.4151025295281333
1,2021-04-01 17:00:00,0.6926627437687848,0.7276021764982521,0.7514300511994696,0.2891150803853658,0.0785306846850475,0.4183394815602657,0.7523961637085352,0.4248653877763833,17,3,0.0170370868554658,0.3705904774487397,0.7267552786819536,0.7267552786819537
4,2021-04-01 17:00:00,0.2453827217227361,0.2738685297628966,0.4831531566417531,0.2182012322471203,0.143039992300977,0.270687479297543,0.0079821474565242,0.0,17,3,0.0170370868554658,0.3705904774487397,0.2747575981630432,0.2747575981630432
5,2021-04-01 18:00:00,0.3292363318240471,0.4010415314343342,0.6252382311677075,0.3373189141655846,0.1670651117662186,0.5745760322048102,0.5005854803451355,0.7162370107647327,18,3,0.0,0.4999999999999999,0.4080720304812337,0.4080720304812337
3,2021-04-01 18:00:00,0.0,0.434773855006387,0.3251358044303196,0.3618994324086658,0.089737609329446,0.5751354296848645,0.5496278677206714,0.6570769674257712,18,3,0.0,0.4999999999999999,0.4369235965179284,0.4369235965179281
6,2021-04-01 18:00:00,0.5525760248818997,0.5674487057904825,0.5147660832773132,0.7082009881143679,0.2614276880536183,0.900132176063241,0.5155970112953929,0.703175559897871,18,3,0.0,0.4999999999999999,0.5728117430702316,0.5728117430702316
1,2021-04-01 18:00:00,0.6940376656227262,0.728449074314551,0.7493358771786569,0.2891150803853658,0.0789974587948433,0.4182910456185674,0.7505249730605423,0.425976969812841,18,3,0.0,0.4999999999999999,0.7276021764982521,0.7276021764982523
2,2021-04-01 18:00:00,0.3077534039471961,0.3325709046015453,0.2546975899972861,0.497162437857305,0.0392848061251088,0.6034199276597102,0.6878401234502685,0.5223752134539343,18,3,0.0,0.4999999999999999,0.333150594174633,0.3331505941746329
4,2021-04-01 18:00:00,0.2441889870974298,0.27297946136275,0.4844288170070803,0.2171568881495626,0.1432974250707282,0.2684758345912985,0.0079821474565242,0.0,18,3,0.0,0.4999999999999999,0.2738685297628966,0.2738685297628965
4,2021-04-01 19:00:00,0.2429952524721235,0.2720903929626034,0.4857044773724075,0.216112544052005,0.1435548578404794,0.2662641898850539,0.0079821474565242,0.0,19,3,0.0170370868554657,0.6294095225512601,0.27297946136275,0.27297946136275
6,2021-04-01 19:00:00,0.5481641268321604,0.5620856685107333,0.5136619817970066,0.7180441876613237,0.2675324676310482,0.9000627781841424,0.5061056014944822,0.7124924657249928,19,3,0.0170370868554657,0.6294095225512601,0.5674487057904825,0.5674487057904825
5,2021-04-01 19:00:00,0.3215310224017288,0.3940110323874347,0.6199614753975938,0.3366657087977737,0.1700680272181136,0.5682341333946026,0.4916316198595196,0.72537714995676,19,3,0.0170370868554657,0.6294095225512601,0.4010415314343342,0.4010415314343342
3,2021-04-01 19:00:00,0.0,0.4326241134948457,0.3261753584410992,0.3666117152407024,0.0930612244897959,0.5751354296848645,0.5399536521397226,0.6665897953300663,19,3,0.0170370868554657,0.6294095225512601,0.434773855006387,0.4347738550063867
2,2021-04-01 19:00:00,0.3073761527028105,0.3319912150284577,0.2520983240054075,0.5003093393358516,0.0371023168959361,0.6034199276597102,0.6949468252942321,0.5149057965571069,19,3,0.0170370868554657,0.6294095225512601,0.3325709046015453,0.3325709046015452
1,2021-04-01 19:00:00,0.6954125874766675,0.7292959721308495,0.7472417031578443,0.2891150803853658,0.079464232904639,0.4182426096768691,0.7486537824125492,0.4270885518492988,19,3,0.0170370868554657,0.6294095225512601,0.728449074314551,0.728449074314551
1,2021-04-01 20:00:00,0.6967875093306088,0.7301428699471484,0.7451475291370317,0.2891150803853658,0.0799310070144347,0.4181941737351708,0.7467825917645561,0.4282001338857566,20,3,0.0669872981077807,0.75,0.7292959721308495,0.7292959721308495
4,2021-04-01 20:00:00,0.2418015178468173,0.2712013245624568,0.4869801377377347,0.2150681999544474,0.1438122906102307,0.2640525451788094,0.0079821474565242,0.0,20,3,0.0669872981077807,0.75,0.2720903929626034,0.2720903929626033
2,2021-04-01 20:00:00,0.3069989014584249,0.3314115254553699,0.2494990580135288,0.5034562408143982,0.0349198276667633,0.6034199276597102,0.7020535271381965,0.5074363796602794,20,3,0.0669872981077807,0.75,0.3319912150284577,0.3319912150284576
5,2021-04-01 20:00:00,0.3019473395720116,0.3697945081091924,0.596418634565231,0.3549554590964775,0.1720408163265306,0.6024334099917045,0.4886275855271869,0.7303353511674835,20,3,0.0669872981077807,0.75,0.3940110323874347,0.3882823573103204
6,2021-04-01 20:00:00,0.4355875162968855,0.4593865552127382,0.5055290004185541,0.50103601082896,0.2480952380229456,0.6708319630352948,0.485795210623259,0.7305467474200058,20,3,0.0669872981077807,0.75,0.5620856685107333,0.5296403098379846
3,2021-04-01 20:00:00,0.0,0.408892525932392,0.4020831846545276,0.344651310515888,0.1229931972716823,0.5751354296848645,0.5088833579107173,0.6994522917267224,20,3,0.0669872981077807,0.75,0.4326241134948457,0.425430164811208
1,2021-04-01 21:00:00,0.6981624311845502,0.7309897677634469,0.7430533551162192,0.2891150803853658,0.0803977811242304,0.4181457377934726,0.744911401116563,0.4293117159222144,21,3,0.1464466094067261,0.8535533905932737,0.7301428699471484,0.7301428699471484
2,2021-04-01 21:00:00,0.3066216502140393,0.3308318358822823,0.2468997920216502,0.5066031422929448,0.0327373384375906,0.6034199276597102,0.7091602289821601,0.499966962763452,21,3,0.1464466094067261,0.8535533905932737,0.3314115254553699,0.3314115254553699
4,2021-04-01 21:00:00,0.2406077832215111,0.2703122561623102,0.4882557981030619,0.2140238558568898,0.1440697233799819,0.2618409004725649,0.0079821474565242,0.0,21,3,0.1464466094067261,0.8535533905932737,0.2712013245624568,0.2712013245624567
5,2021-04-01 21:00:00,0.2440166727927631,0.3023276959584619,0.5520439464025764,0.3219044450158049,0.1661224489795918,0.5406116407990317,0.4736932451246578,0.7581051215912367,21,3,0.1464466094067261,0.8535533905932737,0.3697945081091924,0.3553777454850297
6,2021-04-01 21:00:00,0.3140655490314731,0.3619445959429871,0.4698580293150552,0.3390855881062932,0.2297278910841701,0.4932587963494815,0.4653677798412785,0.7448448160276738,21,3,0.1464466094067261,0.8535533905932737,0.4593865552127382,0.4611389398888195
3,2021-04-01 21:00:00,0.0,0.3467600169279306,0.354854819091432,0.2748982894478138,0.1172789115573966,0.4952318315348794,0.4863101878785185,0.7252041894494091,21,3,0.1464466094067261,0.8535533905932737,0.408892525932392,0.3960922187850558
3,2021-04-01 22:00:00,0.0,0.3009335030142269,0.3268887778457244,0.2178496347494669,0.111496598646685,0.4314370271568086,0.460818813743167,0.7330066301527818,22,3,0.2499999999999997,0.9330127018922192,0.3467600169279306,0.3521953486248496
