date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
2021-03-01 09:00:00,4,28.86470588,13.14117647,50.22970588,591.8752941,54.46729412,297.4470588,28.90588235,67.21176471
2021-03-01 10:00:00,4,98.88125,46.50625,21.10225,660.3825,45.520875,253.8125,26.78125,62.921875
2021-03-01 11:00:00,4,87.75666667,41.43833333,20.6115,579.494,47.991,260.69,26.95,61.62333333
2021-03-01 12:00:00,4,84.755,39.39,17.73243333,604.515,48.932,264.62,26.935,61.99
2021-03-01 13:00:00,4,71.67333333,34.19833333,19.49913333,614.065,53.5429,265.0566667,27.06166667,63.275
2021-03-01 14:00:00,4,65.50666667,31.495,11.12366667,625.716,43.88196667,287.7633333,27.66666667,59.305
2021-03-01 15:00:00,4,65.22166667,31.76333333,11.25453333,577.011,43.81923333,285.1433333,27.635,58.97333333
2021-03-01 16:00:00,4,69.31833333,33.00666667,16.71821667,618.84,48.39876667,288.2,27.75333333,60.63333333
2021-03-01 17:00:00,4,56.79166667,26.61666667,19.46641667,640.423,53.41743333,308.2866667,28.68166667,61.43666667
2021-03-01 18:00:00,4,44.61833333,21.26,18.94295,697.341,51.81773333,337.5433333,28.94666667,63.22
2021-03-01 19:00:00,4,34.11,16.50666667,21.03681667,672.129,55.76993333,341.0366667,29.0,65.68333333
2021-03-01 20:00:00,4,27.62666667,13.70666667,23.32698333,600.313,55.55036667,340.1633333,28.93166667,67.49166667
2021-03-01 21:00:00,4,25.505,13.13166667,21.75658333,581.213,54.60936667,338.8533333,28.93166667,68.85
2021-03-01 22:00:00,4,24.4,12.74,20.44791667,572.427,53.10376667,334.05,28.91666667,69.39333333
2021-03-01 23:00:00,4,23.755,12.56333333,16.8818,529.643,53.88793333,317.8933333,28.9,69.30833333
2021-03-02 00:00:00,4,22.71166667,12.32166667,17.30711667,552.563,52.47643333,329.2466667,28.95,69.39666667
2021-03-02 01:00:00,4,22.36,12.22,16.19475,589.235,50.50033333,340.6,28.99833333,69.435
2021-03-02 02:00:00,4,21.55333333,11.92833333,17.0781,613.874,49.5907,341.4733333,28.98,69.59333333
2021-03-02 03:00:00,4,20.47333333,11.58,16.4892,630.3,50.3435,347.15,28.95666667,69.84833333
2021-03-02 04:00:00,4,20.73166667,11.50833333,15.99845,650.355,50.12393333,359.3766667,28.91666667,70.06
2021-03-02 05:00:00,4,21.73333333,11.84,16.94723333,672.893,50.2494,366.8,28.895,70.075
2021-03-02 06:00:00,4,24.24833333,12.795,17.30711667,696.577,51.06493333,369.8566667,28.86833333,70.25666667
2021-03-02 07:00:00,4,24.78166667,12.96,18.02688333,750.439,51.4727,388.1966667,28.91833333,70.52833333
2021-03-02 08:00:00,4,36.54333333,16.58833333,30.6228,724.463,53.69973333,359.8133333,28.75333333,70.855
2021-03-02 09:00:00,4,50.57666667,22.73,67.39633333,644.243,66.93646667,285.1433333,27.86333333,72.90833333
2021-03-02 10:00:00,4,50.25166667,22.31333333,60.95115,608.717,51.25313333,251.52,27.88,68.85
2021-03-02 11:00:00,4,50.46833333,23.33833333,43.44773333,1144.281,44.3211,237.11,27.68666667,65.76833333
2021-03-02 12:00:00,4,45.83666667,22.96333333,10.9928,1889.372,41.1217,262.4366667,27.33,62.39166667
2021-03-02 13:00:00,4,48.86326531,24.24693878,9.374326531,1202.598367,37.10228571,263.0693878,27.11020408,59.91632653
2021-03-02 15:00:00,4,54.34285714,26.67346939,7.251081633,2726.54449,17.74457143,0.0,28.33673469,55.24897959
2021-03-02 16:00:00,4,68.22166667,32.48166667,26.8931,890.251,35.60116667,306.9766667,27.88166667,58.58666667
2021-03-02 17:00:00,4,86.855,39.90833333,29.73945,1456.757,46.17173333,391.2533333,28.78833333,60.38333333
2021-03-02 18:00:00,4,58.06333333,27.04166667,26.56593333,1191.649,40.71393333,392.1266667,29.155,62.07333333
2021-03-02 19:00:00,4,38.46166667,18.15166667,28.69251667,915.272,41.9686,372.04,29.2,63.71
2021-03-02 20:00:00,4,29.88333333,14.76833333,29.01968333,798.953,43.286,366.8,29.2,65.19333333
2021-03-02 21:00:00,4,26.23,13.575,28.59436667,759.798,43.22326667,366.8,29.2,66.01833333
2021-03-02 22:00:00,4,24.87666667,13.16666667,27.15483333,751.394,43.41146667,366.8,29.255,66.37333333
2021-03-02 23:00:00,4,23.71166667,12.74166667,26.63136667,777.37,41.84313333,368.9833333,29.24166667,66.735
2021-03-03 00:00:00,4,22.12,12.18833333,25.28998333,784.055,39.92976667,368.5466667,29.26,67.03
2021-03-03 01:00:00,4,21.8,12.075,25.81345,781.954,40.1807,374.66,29.23333333,67.34666667
2021-03-03 02:00:00,4,21.95833333,12.11333333,25.81345,783.864,41.5922,376.4066667,29.2,67.74833333
2021-03-03 03:00:00,4,21.36666667,11.915,26.43506667,789.403,42.0627,379.9,29.18333333,68.11833333
2021-03-03 04:00:00,4,21.38333333,11.94333333,26.86038333,792.841,42.21953333,384.2666667,29.16,68.465
2021-03-03 05:00:00,4,22.34666667,12.31166667,24.63565,819.581,39.0515,390.8166667,29.14666667,68.71166667
2021-03-03 06:00:00,4,24.65,13.20166667,24.3412,859.309,39.08286667,393.8733333,29.125,68.90833333
2021-03-03 07:00:00,4,26.08833333,13.77833333,25.02825,970.471,39.86703333,418.7633333,29.19666667,69.14166667
2021-03-03 08:00:00,4,29.37333333,14.60333333,31.96418333,1021.659,45.29346667,415.7066667,29.33,68.70666667
2021-03-03 09:00:00,4,45.09666667,20.68333333,32.55308333,904.385,35.06793333,407.8466667,28.77666667,65.19333333
2021-03-03 10:00:00,4,51.73166667,25.255,15.80215,900.565,27.5713,385.5766667,27.67333333,59.195
2021-03-03 11:00:00,4,55.90666667,27.17333333,16.71821667,1042.86,27.5713,398.24,27.67166667,57.335
2021-03-03 12:00:00,4,58.60666667,28.16833333,14.06816667,2175.108,28.0418,425.3133333,27.51333333,56.83333333
2021-03-03 13:00:00,4,56.04166667,27.31833333,17.56885,1702.192,30.112,420.51,27.285,55.72166667
2021-03-03 14:00:00,4,53.53333333,26.47666667,18.97566667,1430.208,31.3353,418.7633333,27.37,54.15333333
2021-03-03 15:00:00,4,52.29333333,25.78833333,22.54178333,1298.8,32.90363333,396.93,27.25666667,53.595
2021-03-03 16:00:00,4,51.48666667,25.20166667,25.09368333,1188.784,33.81326667,392.5633333,27.37333333,53.27333333
2021-03-03 17:00:00,4,68.97,31.69666667,47.27558333,983.841,53.38606667,396.93,28.28833333,56.75166667
2021-03-03 18:00:00,4,88.01666667,40.04333333,35.82475,869.623,44.5093,418.3266667,29.12,58.31
2021-03-03 19:00:00,4,86.45333333,39.48666667,36.05376667,767.629,46.4854,404.3533333,29.25666667,61.11166667
2021-03-03 20:00:00,4,75.225,34.63166667,36.44636667,672.32,48.4615,390.38,29.20333333,63.60166667
2021-03-03 21:00:00,4,76.64186047,35.44418605,35.19704651,649.2223256,47.48767442,371.6744186,29.16511628,65.20465116
