date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
2021-02-23 21:00:00,3,26.18095238,12.9,65.01269048,1185.564286,69.36514286,343.0952381,28.3,63.61190476
2021-02-23 22:00:00,3,24.91515152,12.15454545,175.9561818,1126.205455,185.006303,492.2424242,28.26060606,64.1969697
2021-02-23 23:00:00,3,22.46333333,11.38166667,174.8378667,1095.003,155.9864333,465.05,28.275,64.63333333
2021-02-24 00:00:00,3,19.82833333,10.49666667,62.78328333,1094.621,70.44953333,340.6,28.25833333,65.15
2021-02-24 01:00:00,3,18.46166667,9.956666667,62.32525,1115.058,70.54363333,340.6,28.22833333,65.59166667
2021-02-24 02:00:00,3,18.36333333,9.86,63.2086,1135.877,71.20233333,340.6,28.2,65.98166667
2021-02-24 03:00:00,3,17.895,9.703333333,63.66663333,1128.619,71.7983,340.6,28.165,66.33666667
2021-02-24 04:00:00,3,17.57166667,9.638333333,63.63391667,1123.08,71.9865,340.6,28.14833333,66.68166667
2021-02-24 05:00:00,3,17.18166667,9.503333333,63.07773333,1110.092,71.54736667,340.6,28.13333333,66.985
2021-02-24 06:00:00,3,17.82333333,9.651666667,62.52155,1110.092,71.516,343.6566667,28.11333333,67.30166667
2021-02-24 07:00:00,3,19.53,10.115,63.0123,1156.314,71.8924,357.63,28.13833333,67.59
2021-02-24 08:00:00,3,28.16833333,13.32666667,106.1655833,1107.036,111.3830333,407.8466667,28.16,67.675
2021-02-24 09:00:00,3,62.34666667,26.00333333,187.1393333,717.205,139.2366333,433.61,28.16333333,66.9
2021-02-24 10:00:00,3,85.75625,35.8,344.5065,1459.00125,257.481125,0.0,28.475,65.81875
2021-02-24 11:00:00,3,49.97916667,23.38333333,55.04579167,930.17,53.00966667,323.1333333,26.1625,58.04583333
2021-02-24 12:00:00,3,45.52166667,21.12666667,61.14745,928.26,61.03953333,332.3033333,26.03166667,59.96833333
2021-02-24 13:00:00,3,34.14833333,17.245,62.29253333,984.032,65.65043333,328.3733333,26.265,61.56833333
2021-02-24 14:00:00,3,28.38333333,14.46333333,63.0123,967.606,65.2113,347.15,26.32333333,62.02166667
2021-02-24 15:00:00,3,28.81454545,14.19818182,58.06910909,1229.345455,64.46705455,352.5090909,26.30181818,61.36727273
2021-02-24 16:00:00,3,27.41166667,13.33666667,72.72915,1135.304,66.5287,359.8133333,26.21833333,60.26166667
2021-02-24 17:00:00,3,39.77833333,17.70833333,65.1716,829.131,76.37783333,312.2166667,28.005,62.03666667
2021-02-24 18:00:00,3,39.71833333,18.12333333,55.61833333,733.249,67.97156667,328.3733333,28.30833333,62.36
2021-02-24 19:00:00,3,35.36666667,16.19333333,55.25845,708.228,67.752,324.4433333,28.36666667,63.0
2021-02-24 20:00:00,3,31.51833333,14.88666667,54.3751,694.285,68.19113333,322.26,28.4,63.53333333
2021-02-24 21:00:00,3,29.45666667,14.15333333,54.27695,707.846,68.5989,330.12,28.445,63.82666667
2021-02-24 22:00:00,3,29.11833333,13.92833333,53.72076667,732.867,68.06566667,333.6133333,28.455,64.15
2021-02-24 23:00:00,3,29.26666667,14.08666667,53.52446667,756.551,67.03056667,340.6,28.40333333,64.20833333
2021-02-25 00:00:00,3,27.58166667,13.645,53.001,773.359,67.59516667,340.6,28.41166667,64.28
2021-02-25 01:00:00,3,27.80666667,13.66833333,52.6084,790.167,66.4346,340.6,28.4,64.38333333
2021-02-25 02:00:00,3,28.24833333,13.61666667,53.29545,767.056,67.4697,339.7266667,28.33833333,64.605
2021-02-25 03:00:00,3,27.40666667,13.18166667,65.98951667,755.405,68.8812,367.6733333,28.33333333,64.60833333
2021-02-25 04:00:00,3,24.85833333,12.40833333,61.54005,751.967,68.2225,354.5733333,28.30166667,64.79333333
2021-02-25 05:00:00,3,22.80333333,11.755,51.88863333,762.09,66.27776667,334.4866667,28.29666667,65.11
2021-02-25 06:00:00,3,22.85166667,11.64333333,51.8232,776.415,66.40323333,337.1066667,28.265,65.41
2021-02-25 07:00:00,3,24.165,12.06166667,52.34666667,798.953,67.06193333,340.6,28.32,65.48833333
