date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
2021-02-28 00:00:00,2,52.51333333,24.855,58.23566667,778.325,50.9081,383.83,28.7,68.81833333
2021-02-28 01:00:00,2,46.50666667,22.52166667,60.72213333,772.213,52.3196,380.7733333,28.675,69.17166667
2021-02-28 02:00:00,2,40.525,19.885,63.11045,755.023,53.41743333,369.42,28.58666667,69.46333333
2021-02-28 03:00:00,2,35.89,17.82333333,65.5642,746.428,54.89166667,368.11,28.52,69.75
2021-02-28 04:00:00,2,31.55166667,15.83666667,66.57841667,746.81,55.83266667,366.8,28.5,70.07666667
2021-02-28 05:00:00,2,29.42666667,14.86166667,65.62963333,766.101,55.67583333,366.8,28.455,70.43666667
2021-02-28 06:00:00,2,26.55833333,13.75833333,65.69506667,811.177,55.7072,367.6733333,28.41333333,70.81
2021-02-28 07:00:00,2,24.92833333,13.02666667,65.13888333,861.983,55.83266667,389.5066667,28.53666667,70.82666667
2021-02-28 08:00:00,2,24.175,12.45666667,65.04073333,880.892,55.73856667,393.0,28.72333333,70.775
2021-02-28 09:00:00,2,25.385,12.43666667,63.73206667,830.086,54.17023333,394.31,28.915,70.09333333
2021-02-28 10:00:00,2,25.065,12.04333333,60.39496667,747.383,51.25313333,393.0,29.18833333,68.96
2021-02-28 11:00:00,2,22.64333333,11.08166667,56.927,664.107,49.0261,393.0,29.25833333,68.28833333
2021-02-28 12:00:00,2,21.86,10.845,59.44618333,645.007,49.0261,393.0,29.33833333,68.04166667
2021-02-28 13:00:00,2,21.18166667,10.85833333,60.00236667,663.534,49.3084,393.0,29.48666667,67.87833333
2021-02-28 14:00:00,2,19.175,9.871666667,58.3011,643.861,47.8028,393.8733333,29.62,67.43333333
2021-02-28 15:00:00,2,18.175,9.208333333,59.70791667,648.636,48.90063333,393.0,29.49,67.88333333
2021-02-28 16:00:00,2,20.01666667,9.626666667,58.79185,638.131,48.0851,393.8733333,29.685,66.645
2021-02-28 17:00:00,2,23.825,11.01833333,59.0863,618.84,47.86553333,393.0,29.61833333,66.54166667
2021-02-28 18:00:00,2,25.20666667,11.83166667,61.01658333,637.367,49.3084,393.0,29.49166667,66.65666667
2021-02-28 19:00:00,2,23.24166667,11.17166667,62.55426667,678.241,51.12766667,382.9566667,29.33833333,66.875
2021-02-28 20:00:00,2,23.01166667,11.385,64.1901,685.881,52.10003333,371.6033333,29.3,67.63333333
2021-02-28 21:00:00,2,22.09833333,11.2,63.6012,687.6,52.35096667,368.9833333,29.24,68.51666667
2021-02-28 22:00:00,2,20.93833333,10.78,63.56848333,637.749,52.82146667,366.8,29.145,69.54166667
2021-02-28 23:00:00,2,20.595,10.765,62.52155,605.088,52.85283333,362.87,29.06333333,70.01833333
2021-03-01 00:00:00,2,21.04333333,11.01166667,61.96536667,602.032,52.53916667,355.01,29.00166667,70.17166667
2021-03-01 01:00:00,2,21.07666667,11.055,61.34375,611.009,52.3196,344.9666667,28.95333333,70.34666667
2021-03-01 02:00:00,2,19.82833333,10.38166667,60.32953333,602.414,52.00593333,341.4733333,28.87333333,70.28833333
2021-03-01 03:00:00,2,18.59833333,9.95,60.19866667,591.909,52.06866667,340.6,28.85833333,70.13
2021-03-01 04:00:00,2,19.27166667,10.23666667,59.83878333,591.336,51.44133333,341.0366667,28.76833333,70.135
2021-03-01 05:00:00,2,18.08166667,9.916666667,61.57276667,596.875,51.755,344.53,28.76,70.135
2021-03-01 06:00:00,2,17.77166667,10.06833333,60.68941667,666.781,52.25686667,355.4466667,28.78666667,70.20166667
2021-03-01 07:00:00,2,18.63,10.375,59.4789,754.259,51.81773333,368.9833333,28.87166667,70.07833333
2021-03-01 08:00:00,2,26.94666667,12.76833333,70.43898333,768.966,50.21803333,366.3633333,28.86333333,69.10666667
2021-03-01 09:00:00,2,30.15789474,12.93157895,92.05436842,645.9821053,53.19126316,322.6736842,28.87368421,67.34210526
2021-03-01 10:00:00,2,107.4064516,49.69677419,65.41222581,664.3103226,47.35354839,282.283871,26.77096774,63.08064516
2021-03-01 11:00:00,2,97.85,45.35833333,63.9938,619.604,47.64596667,289.51,26.88333333,61.935
2021-03-01 12:00:00,2,94.36666667,43.075,60.853,683.971,47.20683333,303.92,26.86166667,62.42666667
2021-03-01 13:00:00,2,77.74833333,36.37166667,62.816,711.857,51.5668,313.9633333,26.99333333,63.48
2021-03-01 14:00:00,2,75.63333333,35.46166667,51.88863333,705.172,43.9447,328.3733333,27.70833333,59.39666667
2021-03-01 15:00:00,2,75.825,35.90166667,53.32816667,623.233,43.3801,316.5833333,27.66666667,59.045
2021-03-01 16:00:00,2,77.485,36.12,60.6567,661.433,48.96336667,318.33,27.74833333,60.705
2021-03-01 17:00:00,2,64.30166667,29.37333333,64.05923333,704.408,52.75873333,349.77,28.805,61.09
2021-03-01 18:00:00,2,50.295,23.29,61.21288333,776.224,51.0022,367.6733333,29.03666667,62.94
2021-03-01 19:00:00,2,38.38166667,17.975,64.1901,781.19,53.637,369.42,29.09833333,65.08333333
2021-03-01 20:00:00,2,29.72666667,14.01333333,66.44755,708.61,55.01713333,364.6166667,29.035,66.84833333
2021-03-01 21:00:00,2,25.35932203,12.53389831,66.10984746,654.579661,55.79013559,363.2474576,29.05932203,67.94067797
2021-03-01 22:00:00,2,23.42666667,11.93166667,63.43761667,644.625,54.51526667,357.63,29.035,68.56666667
2021-03-01 23:00:00,2,23.0,11.69333333,61.50733333,640.423,53.13513333,346.7133333,29.025,68.845
2021-03-02 00:00:00,2,21.54833333,11.38166667,60.19866667,638.895,52.10003333,348.8966667,29.02833333,69.06333333
2021-03-02 01:00:00,2,21.34333333,11.24666667,58.79185,658.759,52.0373,355.4466667,29.095,69.13166667
2021-03-02 02:00:00,2,20.72833333,11.11333333,58.62826667,668.309,51.40996667,363.7433333,29.03666667,69.36166667
2021-03-02 03:00:00,2,20.17833333,10.99333333,58.85728333,670.792,51.755,366.3633333,29.0,69.62666667
2021-03-02 04:00:00,2,21.06,11.07333333,59.05358333,691.611,51.6609,366.8,29.0,69.83
2021-03-02 05:00:00,2,22.235,11.475,59.54433333,738.597,52.2255,368.11,28.92333333,70.05166667
2021-03-02 06:00:00,2,24.63666667,12.35833333,59.77335,770.303,52.4137,374.66,28.9,70.25
2021-03-02 07:00:00,2,24.57166667,12.40333333,59.24988333,830.086,52.44506667,392.5633333,28.99166667,70.17666667
2021-03-02 08:00:00,2,35.97333333,15.52166667,69.35933333,799.526,54.32706667,382.52,28.87333333,70.47333333
2021-03-02 09:00:00,2,50.63333333,21.62,107.0162167,683.78,65.36813333,313.5266667,27.75166667,72.99166667
2021-03-02 10:00:00,2,55.27333333,23.055,106.2310167,643.479,54.04476667,283.3966667,27.78333333,69.46666667
2021-03-02 11:00:00,2,54.14,24.26833333,87.58251667,1159.179,44.1329,283.8333333,27.60833333,65.945
2021-03-02 12:00:00,2,51.47,25.085,54.47325,1991.557,38.23596667,307.4133333,27.26833333,62.78166667
2021-03-02 13:00:00,2,56.50833333,27.20833333,52.83741667,1257.926,40.05523333,313.09,27.18,60.15833333
2021-03-02 14:00:00,2,61.63166667,29.51333333,53.72076667,908.969,43.63103333,314.4,27.79333333,58.14333333
2021-03-02 15:00:00,2,63.49333333,30.35833333,53.5899,784.055,43.4742,316.1466667,27.73666667,57.27166667
2021-03-02 16:00:00,2,79.01333333,36.83166667,60.52583333,817.862,48.1792,329.6833333,27.78166667,58.73833333
2021-03-02 17:00:00,2,107.5866667,48.31666667,69.71921667,1534.303,55.36216667,419.6366667,28.805,60.405
2021-03-02 18:00:00,2,71.285,32.29666667,64.71356667,1206.929,52.2255,408.72,29.17,62.01333333
2021-03-02 19:00:00,2,46.86,21.445,64.90986667,915.272,53.19786667,392.1266667,29.2,63.34166667
2021-03-02 20:00:00,2,36.36,17.045,63.89565,793.414,53.7311,373.35,29.2,64.815
2021-03-02 21:00:00,2,30.1,14.735,63.66663333,744.709,53.98203333,366.8,29.2,65.815
2021-03-02 22:00:00,2,27.75333333,13.885,61.96536667,733.44,53.00966667,366.8,29.20166667,66.36666667
2021-03-02 23:00:00,2,26.63166667,13.42833333,61.2456,765.91,52.66463333,374.2233333,29.20833333,66.74
2021-03-03 00:00:00,2,24.365,12.68166667,61.2456,765.528,52.47643333,374.2233333,29.2,67.14333333
2021-03-03 01:00:00,2,23.685,12.42333333,60.853,760.562,52.57053333,376.8433333,29.2,67.5
2021-03-03 02:00:00,2,24.02166667,12.42166667,61.86721667,760.18,53.13513333,377.7166667,29.2,67.92333333
2021-03-03 03:00:00,2,22.75666667,12.115,60.98386667,760.753,52.72736667,386.45,29.18333333,68.275
2021-03-03 04:00:00,2,22.1,11.86833333,59.6752,773.359,51.81773333,389.5066667,29.11833333,68.62166667
2021-03-03 05:00:00,2,22.37833333,11.96333333,59.64248333,781.381,52.1314,391.69,29.1,68.94666667
2021-03-03 06:00:00,2,24.64666667,12.795,59.21716667,834.861,52.1314,396.0566667,29.09833333,69.10666667
2021-03-03 07:00:00,2,26.26166667,13.28666667,61.70363333,937.428,52.7901,419.6366667,29.17666667,68.98166667
2021-03-03 08:00:00,2,29.065,14.01666667,66.25125,985.178,54.73483333,419.2,29.30833333,68.68166667
2021-03-03 09:00:00,2,48.14833333,20.98166667,65.3679,836.198,42.65866667,418.7633333,28.84333333,65.58666667
2021-03-03 10:00:00,2,58.25666667,27.67166667,47.73361667,825.693,36.47943333,393.0,27.59333333,59.625
2021-03-03 11:00:00,2,64.60333333,30.64333333,49.43488333,919.474,37.67136667,407.8466667,27.58,57.50833333
2021-03-03 12:00:00,2,68.84,32.205,47.53731667,2069.676,36.10303333,437.9766667,27.49166667,57.055
2021-03-03 13:00:00,2,66.53666667,31.45666667,48.94413333,1622.354,37.23223333,437.54,27.21333333,56.0
2021-03-03 14:00:00,2,63.335,30.37166667,50.90713333,1353.999,38.26733333,424.0033333,27.31,54.395
2021-03-03 15:00:00,2,62.33833333,29.89666667,53.91706667,1224.119,39.96113333,420.51,27.21,53.77166667
2021-03-03 16:00:00,2,61.62833333,29.31333333,57.38503333,1127.473,42.345,414.8333333,27.295,53.44
2021-03-03 17:00:00,2,82.00666667,36.775,82.80588333,966.842,63.988,406.1,28.205,56.86333333
2021-03-03 18:00:00,2,108.5783333,47.79833333,72.69643333,816.334,58.02833333,420.9466667,29.14666667,58.47666667
2021-03-03 19:00:00,2,108.6633333,48.275,73.84151667,705.745,59.7535,399.55,29.2,61.315
2021-03-03 20:00:00,2,89.01666667,39.87333333,73.18718333,641.951,59.59666667,386.45,29.20666667,63.025
2021-03-03 21:00:00,2,78.68863636,35.59090909,71.33720455,612.3286364,58.72695455,366.8,29.22272727,64.33863636
2021-03-03 22:00:00,2,77.29333333,35.13833333,69.78465,609.099,57.55783333,366.3633333,29.20333333,65.37333333
2021-03-03 23:00:00,2,76.65666667,34.92,67.49448333,563.832,57.05596667,345.4033333,29.18833333,66.32333333
2021-03-04 00:00:00,2,84.25166667,38.00166667,67.23275,496.409,56.96186667,338.8533333,29.105,67.10833333
2021-03-04 01:00:00,2,75.775,34.23,66.31668333,472.534,56.61683333,317.4566667,29.1,67.08833333
2021-03-04 02:00:00,2,55.74666667,25.21166667,63.43761667,471.77,54.51526667,315.71,29.10166667,66.73
2021-03-04 03:00:00,2,43.01833333,19.56833333,65.23703333,494.308,55.2367,315.71,29.08,66.86333333
2021-03-04 04:00:00,2,47.84,21.61666667,67.62535,523.722,56.46,314.4,29.0,67.06833333
2021-03-04 05:00:00,2,47.84333333,21.27,68.705,567.652,56.9305,318.7666667,28.945,67.245
2021-03-04 06:00:00,2,65.87833333,24.76833333,68.9013,658.568,56.8364,338.4166667,28.9,67.10833333
2021-03-04 07:00:00,2,84.65,29.25,75.90266667,958.056,59.06343333,381.21,28.79333333,67.78666667
2021-03-04 08:00:00,2,97.38833333,31.01166667,98.11728333,856.635,67.752,333.1766667,28.66333333,67.80166667
2021-03-04 09:00:00,2,93.76666667,30.73333333,108.6193333,867.14,67.752,340.6,29.1,66.13333333
2021-03-05 07:00:00,2,58.77727273,21.95454545,0.624590909,9086.217273,7.613545455,0.0,28.05,66.52272727
2021-03-05 08:00:00,2,62.16785714,22.03214286,26.78092857,783.3728571,35.38832143,439.7857143,28.20714286,62.13035714
2021-03-05 09:00:00,2,47.36764706,16.97058824,35.79588235,697.7117647,31.27441176,367.5705882,29.40588235,51.65588235
2021-03-05 10:00:00,2,42.26833333,19.54166667,36.02105,628.963,22.4899,330.5566667,28.30833333,51.835
2021-03-05 11:00:00,2,57.54166667,26.73833333,67.26546667,1067.881,47.95963333,289.51,27.09333333,57.64
2021-03-05 12:00:00,2,67.76333333,31.43833333,68.01795,1059.859,50.59443333,310.47,26.99,58.90166667
2021-03-05 13:00:00,2,60.20833333,28.17666667,61.54005,862.938,48.4615,315.71,27.365,57.12
2021-03-05 14:00:00,2,30.56833333,15.25166667,61.96536667,852.433,48.02236667,314.4,27.38166667,56.92333333
2021-03-05 15:00:00,2,38.215,18.04,64.05923333,924.058,48.7438,314.4,27.46666667,57.435
2021-03-05 16:00:00,2,53.38666667,24.93,63.53576667,813.278,48.30466667,314.8366667,27.795,55.41666667
2021-03-05 17:00:00,2,53.78333333,24.27,67.20003333,778.325,51.78636667,316.5833333,27.94333333,57.09833333
2021-03-05 18:00:00,2,40.69333333,17.93666667,64.74628333,770.303,50.56306667,340.1633333,28.92,57.24666667
2021-03-05 19:00:00,2,36.18666667,16.255,62.71785,772.404,49.84163333,344.53,29.01,58.92666667
2021-03-05 20:00:00,2,31.075,14.14166667,63.50305,759.416,50.56306667,340.6,29.06666667,60.02666667
2021-03-05 21:00:00,2,28.73333333,13.095,65.1716,744.518,51.0022,340.6,29.08166667,60.53833333
2021-03-05 22:00:00,2,28.545,12.88833333,66.5457,733.058,51.8491,340.6,29.09333333,60.86
2021-03-05 23:00:00,2,34.80166667,14.63,68.1161,768.775,53.1665,340.6,29.03833333,61.42166667
2021-03-06 00:00:00,2,47.875,20.585,65.33518333,747.574,53.04103333,341.91,29.04666667,61.10333333
2021-03-06 01:00:00,2,40.175,18.20666667,63.66663333,700.397,52.2255,333.1766667,28.95666667,61.295
2021-03-06 02:00:00,2,32.39,15.17,61.60548333,665.062,50.28076667,320.5133333,28.93333333,60.97333333
2021-03-06 03:00:00,2,26.89333333,12.58833333,65.00801667,656.085,51.78636667,315.2733333,28.85166667,61.22166667
2021-03-06 04:00:00,2,43.21666667,19.265,67.98523333,714.149,54.04476667,324.88,28.76,62.1
2021-03-06 05:00:00,2,81.65833333,34.71833333,67.75621667,948.888,54.04476667,372.04,28.675,62.35833333
2021-03-06 06:00:00,2,73.61333333,30.55666667,64.25553333,1372.908,53.10376667,450.64,28.64833333,62.80333333
2021-03-06 07:00:00,2,81.43,33.42166667,65.30246667,1872.946,54.578,538.8466667,28.70166667,63.37833333
2021-03-06 08:00:00,2,62.07333333,26.75,69.16303333,1412.636,57.08733333,451.0766667,28.88666667,62.04333333
2021-03-06 09:00:00,2,54.33833333,23.225,71.0606,1060.432,56.96186667,398.24,29.13833333,61.17333333
2021-03-06 10:00:00,2,43.475,19.29615385,60.6265,855.7534615,49.33011538,385.4423077,29.42115385,59.94230769
2021-03-06 11:00:00,2,39.415,17.71333333,55.84735,760.562,45.23073333,380.7733333,29.665,58.75666667
2021-03-06 12:00:00,2,37.88166667,16.67166667,52.67383333,719.115,43.6624,369.42,29.78,57.53666667
2021-03-06 13:00:00,2,40.04333333,17.73833333,52.05221667,715.868,43.06643333,380.7733333,29.88333333,56.91166667
2021-03-06 14:00:00,2,44.37666667,19.77333333,53.29545,739.361,43.0037,393.0,30.02333333,56.56166667
2021-03-06 15:00:00,2,45.54666667,20.36833333,56.69798333,759.225,43.53693333,393.0,30.14166667,56.855
2021-03-06 16:00:00,2,44.10833333,20.15333333,59.64248333,762.281,45.88943333,396.93,30.115,58.57
2021-03-06 17:00:00,2,34.48833333,15.86833333,58.72641667,734.204,45.66986667,394.31,30.12833333,58.27666667
2021-03-06 18:00:00,2,34.13333333,15.48833333,58.3011,748.72,47.39503333,393.0,30.03333333,58.94333333
2021-03-06 19:00:00,2,39.83333333,17.44,61.0493,817.48,50.1553,393.0,29.93333333,59.68
2021-03-06 20:00:00,2,44.1483871,19.91935484,63.25925806,817.3567742,51.72464516,393.0,29.9,60.48709677
2021-03-07 08:00:00,2,31.9,14.62,60.0678,696.768,50.4376,340.6,29.5,66.44
2021-03-07 09:00:00,2,34.82542373,15.51016949,59.35579661,707.0237288,49.41047458,355.6983051,29.61525424,65.86440678
2021-03-07 10:00:00,2,39.71666667,17.25,56.20723333,744.709,47.3323,367.2366667,29.945,64.52833333
2021-03-07 11:00:00,2,44.93666667,19.44833333,54.34238333,745.091,46.2972,372.9133333,30.18833333,63.47833333
2021-03-07 12:00:00,2,46.41666667,20.59666667,51.65961667,742.417,44.07016667,386.8866667,30.29,62.295
2021-03-07 13:00:00,2,45.49666667,20.78166667,49.82748333,745.091,41.34126667,393.0,30.34833333,60.64833333
2021-03-07 14:00:00,2,40.32711864,18.60677966,53.79950847,765.2949153,42.42474576,393.0,30.44067797,60.84915254
2021-03-07 15:00:00,2,32.16833333,14.75166667,57.97393333,752.922,45.38756667,393.4366667,30.5,62.47166667
2021-03-07 16:00:00,2,30.02333333,13.545,58.59555,747.956,45.95216667,394.7466667,30.44833333,62.98
2021-03-07 17:00:00,2,31.865,14.26666667,55.29116667,743.563,45.76396667,393.0,30.39833333,62.49166667
2021-03-07 18:00:00,2,32.10833333,14.44833333,49.76205,727.328,42.59593333,383.3933333,30.20333333,60.42833333
2021-03-07 19:00:00,2,32.16666667,14.82333333,52.08493333,741.462,42.40773333,380.7733333,30.07,59.67
2021-03-07 20:00:00,2,33.97166667,15.62,54.44053333,739.361,43.286,374.2233333,29.96333333,59.91166667
2021-03-07 21:00:00,2,36.8,16.70166667,56.04365,726.755,45.7326,366.8,29.9,60.51833333
2021-03-07 22:00:00,2,39.52833333,17.82833333,58.4974,748.338,48.3674,366.8,29.9,60.93666667
2021-03-07 23:00:00,2,40.35666667,18.36,61.21288333,785.392,50.9081,366.8,29.81666667,61.22333333
2021-03-08 00:00:00,2,41.30166667,18.905,62.68513333,786.729,51.15903333,368.11,29.78666667,61.47166667
2021-03-08 01:00:00,2,48.42,22.02666667,64.25553333,794.178,51.1904,365.49,29.65666667,61.83
2021-03-08 02:00:00,2,46.16666667,21.09666667,65.79321667,763.236,52.8842,356.32,29.62,61.825
2021-03-08 03:00:00,2,46.005,20.87833333,64.90986667,767.82,52.28823333,357.63,29.54166667,62.15666667
2021-03-08 04:00:00,2,54.42833333,23.205,63.04501667,777.37,51.59816667,348.8966667,29.45666667,61.10833333
2021-03-08 05:00:00,2,72.69166667,29.335,64.74628333,865.039,52.47643333,366.3633333,29.365,60.895
2021-03-08 06:00:00,2,95.37833333,37.96666667,67.62535,1288.486,54.578,437.1033333,29.3,62.09666667
2021-03-08 07:00:00,2,107.6033333,41.925,70.30811667,1800.366,55.8954,517.45,29.35666667,63.40666667
2021-03-08 08:00:00,2,121.7633333,41.28166667,104.2680167,1352.089,68.693,435.7933333,29.32333333,65.835
2021-03-08 09:00:00,2,70.13,30.56,73.90695,1254.297,46.7677,401.2966667,27.62166667,63.31166667
2021-03-08 10:00:00,2,61.725,28.37,82.38056667,1084.498,53.19786667,366.3633333,27.195,62.44833333
2021-03-08 11:00:00,2,64.4,29.6875,68.459625,998.4525,45.6385,366.8,27.3,58.9375
2021-03-08 14:00:00,2,61.20526316,28.46578947,67.51686842,699.06,48.932,315.0894737,26.96315789,57.86052632
2021-03-08 15:00:00,2,71.12833333,32.40666667,70.79886667,728.856,51.88046667,315.2733333,27.0,59.29333333
2021-03-08 16:00:00,2,57.43833333,26.435,72.72915,745.091,55.11123333,310.0333333,27.04,60.56166667
2021-03-08 17:00:00,2,43.16833333,19.765,71.22418333,742.99,57.74603333,326.19,28.13833333,60.17166667
2021-03-08 18:00:00,2,46.72333333,20.355,65.89136667,806.211,52.7901,364.6166667,29.11333333,60.425
2021-03-08 19:00:00,2,52.095,22.9,61.76906667,838.299,49.1202,389.9433333,29.37666667,59.86
2021-03-08 20:00:00,2,53.69666667,23.935,63.07773333,798.571,50.7199,374.66,29.4,61.51666667
2021-03-08 21:00:00,2,48.41,21.66833333,65.30246667,775.842,53.10376667,367.6733333,29.38166667,63.29166667
2021-03-08 22:00:00,2,41.15666667,18.785,64.48455,720.643,53.79383333,364.6166667,29.38166667,64.33
2021-03-08 23:00:00,2,36.65166667,16.96166667,63.66663333,667.545,53.38606667,346.7133333,29.36,65.17833333
2021-03-09 00:00:00,2,35.32166667,16.35,63.47033333,657.04,52.8842,341.4733333,29.34,65.86666667
2021-03-09 01:00:00,2,36.08,16.745,62.58698333,637.558,52.19413333,340.6,29.29833333,66.34
2021-03-09 02:00:00,2,37.705,17.44333333,63.43761667,649.209,52.38233333,341.91,29.26,66.52333333
2021-03-09 03:00:00,2,36.34,16.71833333,62.84871667,617.885,53.3547,333.1766667,29.22166667,66.65833333
2021-03-09 04:00:00,2,37.41,17.05,64.48455,631.637,54.3898,327.5,29.17333333,66.855
