Station_No,date,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity,hour,day_of_week,hour_sin,hour_cos,PM2.5_lag1,PM2.5_roll3
4,2021-03-14 12:00:00,0.3744016921596948,0.4509910893094651,0.10308910608351991,0.3799210514375596,0.025340136047192527,0.6078592566385888,0.007982147456524258,0.0,12,6,0.5000000000000001,0.0,0.48076537809059683,0.475413437676945
4,2021-03-14 13:00:00,0.30225205274640143,0.37388616113720163,0.09595491184101412,0.33618173293606984,0.01707482993124987,0.6078592566385888,0.007982147456524258,0.0,13,6,0.37059047744873963,0.017037086855465844,0.4509910893094651,0.4352142095124212
4,2021-03-14 14:00:00,0.2828676055159901,0.3522155542986096,0.09595491184101412,0.3193635717418594,0.01612244897959184,0.6078592566385888,0.007982147456524258,0.0,14,6,0.2500000000000001,0.06698729810778059,0.37388616113720163,0.39236426824842546
4,2021-03-14 15:00:00,0.35490883732584705,0.42877492873380507,0.10915317113186392,0.3419289462938036,0.03312925170790952,0.6078592566385888,0.007982147456524258,0.0,15,6,0.14644660940672644,0.14644660940672605,0.3522155542986096,0.3849588813898721
4,2021-03-14 16:00:00,0.33211394615710554,0.40370976543024695,0.12185203677841924,0.33908558810629325,0.034693877551020415,0.6078592566385888,0.007982147456524258,0.0,16,6,0.06698729810778076,0.24999999999999978,0.42877492873380507,0.3949000828208872
4,2021-03-14 17:00:00,0.2953022479116588,0.3631266290399677,0.11571662980269633,0.3249897911341672,0.03197278910841701,0.6078592566385888,0.007982147456524258,0.0,17,6,0.017037086855465844,0.3705904774487397,0.40370976543024695,0.39853710773467316
4,2021-03-14 18:00:00,0.2906143525370004,0.35121537244731843,0.12399229503590678,0.3363027269014958,0.03727891155739661,0.6078592566385888,0.007982147456524258,0.0,18,6,0.0,0.4999999999999999,0.3631266290399677,0.3726839223058443
4,2021-03-14 19:00:00,0.33957941952736115,0.40680123660696504,0.12798744379775415,0.34065850965683087,0.04591836734693878,0.6078592566385888,0.007982147456524258,0.0,19,6,0.01703708685546579,0.6294095225512601,0.35121537244731843,0.37371441269808364
4,2021-03-14 20:00:00,0.3195503865923993,0.38264532953185343,0.12356424338440927,0.31869810493201656,0.04605442176147824,0.6078592566385888,0.007982147456524258,0.0,20,6,0.0669872981077807,0.75,0.40680123660696504,0.38022064619537893
4,2021-03-14 21:00:00,0.3016660658509385,0.3635206401329115,0.12584718554026664,0.3061752295104282,0.04489795918367348,0.5892798419886428,0.007982147456524258,0.0,21,6,0.14644660940672616,0.8535533905932737,0.38264532953185343,0.3843224020905766
4,2021-03-14 22:00:00,0.29438810831817114,0.3569436866865314,0.12256545622665642,0.3052072777870204,0.039387755102040824,0.584018414877786,0.007982147456524258,0.0,22,6,0.24999999999999978,0.9330127018922192,0.3635206401329115,0.3677032187837654
4,2021-03-14 23:00:00,0.32919573130097174,0.3971934291869974,0.12299350787815393,0.30133547089338925,0.0389115646186211,0.5570536007275522,0.007982147456524258,0.0,23,6,0.3705904774487392,0.9829629131445341,0.3569436866865314,0.3725525853354801
4,2021-03-15 00:00:00,0.3341649003967033,0.4032551373160237,0.11828493971168136,0.28893358943722686,0.04401360543494763,0.5517921734660822,0.007982147456524258,0.0,0,0,0.5,1.0,0.3971934291869974,0.3857974177298508
4,2021-03-15 01:00:00,0.38955238392447605,0.4651148694519512,0.11799957191494169,0.2823999153042242,0.044965986401787075,0.5485037815406234,0.007982147456524258,0.0,1,0,0.6294095225512604,0.9829629131445341,0.4032551373160237,0.4218544786516573
4,2021-03-15 02:00:00,0.36598399009310184,0.4340183064390808,0.12071056572229656,0.28173444849438134,0.045850340128825176,0.5412693192443688,0.007982147456524258,0.0,2,0,0.75,0.9330127018922194,0.4651148694519512,0.43412943773568513
4,2021-03-15 03:00:00,0.3577215745365785,0.427077650501322,0.1269886565963893,0.28645321314599437,0.045034013598212935,0.53271950005744,0.007982147456524258,0.0,3,0,0.8535533905932737,0.8535533905932737,0.4340183064390808,0.4420702754641179
4,2021-03-15 04:00:00,0.31510860579399835,0.3791901558637567,0.13512163797484192,0.28802613469653204,0.04612244897959184,0.5366655704282358,0.007982147456524258,0.0,4,0,0.9330127018922193,0.75,0.427077650501322,0.41342870426805317
4,2021-03-15 05:00:00,0.3236405753097773,0.38831302656793576,0.14139972889254665,0.30399733813276064,0.048435374156889116,0.5458730679098884,0.007982147456524258,0.0,5,0,0.9829629131445341,0.6294095225512604,0.3791901558637567,0.3981936109776715
4,2021-03-15 06:00:00,0.3740706095739545,0.44459598710877424,0.154954697842097,0.34017453379512697,0.05979591836734695,0.562972706283746,0.007982147456524258,0.0,6,0,1.0,0.5,0.38831302656793576,0.40403305651348886
4,2021-03-15 07:00:00,0.4837556410306601,0.5539188943696091,0.16394378252354463,0.42686671002283766,0.06687074829209048,0.6078592566385888,0.007982147456524258,0.0,7,0,0.9829629131445341,0.3705904774487397,0.44459598710877424,0.462275969348773
4,2021-03-15 08:00:00,0.47904430620268507,0.5544947567082423,0.14710708421677207,0.4805275336892573,0.052380952373723144,0.6078592566385888,0.007982147456524258,0.0,8,0,0.9330127018922194,0.2500000000000001,0.5539188943696091,0.5176698793955419
4,2021-03-15 09:00:00,0.3993032062784509,0.47905679816689667,0.15138760073174715,0.4787126242078677,0.039455782320154426,0.5892798419886428,0.007982147456524258,0.0,9,0,0.8535533905932737,0.14644660940672627,0.5544947567082423,0.529156816414916
4,2021-03-15 10:00:00,0.3988226970283905,0.48596714550309006,0.1375472640290691,0.43588076044707275,0.037346938775510215,0.5399539623536946,0.007982147456524258,0.0,10,0,0.75,0.06698729810778065,0.47905679816689667,0.5065062334594097
4,2021-03-15 11:00:00,0.3946621898807442,0.48060253375525575,0.22158807157733804,0.4242048427834662,0.06544217686351905,0.5452153896151646,0.007982147456524258,0.0,11,0,0.6294095225512605,0.0170370868554659,0.48596714550309006,0.48187549247508077
4,2021-03-15 12:00:00,0.3770825823136732,0.4578711280440932,0.19233787542074982,0.40889910615708047,0.04489795918367348,0.5149621833888586,0.007982147456524258,0.0,12,0,0.5000000000000001,0.0,0.48060253375525575,0.4748136024341462
4,2021-03-15 13:00:00,0.36550348077272293,0.45441595437599647,0.17521580936084957,0.37417383807982585,0.04952380951658028,0.5090430778326649,0.007982147456524258,0.0,13,0,0.37059047744873963,0.017037086855465844,0.4578711280440932,0.46429653872511506
4,2021-03-15 14:00:00,0.40509275701376685,0.4960295812191322,0.13440821857021673,0.36013853809041274,0.04040816326530612,0.5116737914634,0.007982147456524258,0.0,14,0,0.2500000000000001,0.06698729810778059,0.45441595437599647,0.46943888787974053
4,2021-03-15 15:00:00,0.3764379966794411,0.4628417288808349,0.1508168652254918,0.3586261135225881,0.04054421767984558,0.4919434396094206,0.007982147456524258,0.0,15,0,0.14644660940672644,0.14644660940672605,0.4960295812191322,0.4710957548253212
4,2021-03-15 16:00:00,0.34828718511881085,0.416590895272622,0.17221944780036705,0.32868010707965944,0.059659863952807486,0.49654718827494027,0.007982147456524258,0.0,16,0,0.06698729810778076,0.24999999999999978,0.4628417288808349,0.458487401790863
4,2021-03-15 17:00:00,0.3314928000465085,0.39610232171286164,0.14453877430778705,0.3280146402698166,0.04612244897959184,0.5458730679098884,0.007982147456524258,0.0,17,0,0.017037086855465844,0.3705904774487397,0.416590895272622,0.42517831528877287
4,2021-03-15 18:00:00,0.32741433109094803,0.38943444264363686,0.14254119994866934,0.32722817949454774,0.051428571428571435,0.5820453796923881,0.007982147456524258,0.0,18,0,0.0,0.4999999999999999,0.39610232171286164,0.4007092198763734
4,2021-03-15 19:00:00,0.3072915402724013,0.3670061224025735,0.15267175568623964,0.33273340492142955,0.056530612244897964,0.5879644852485819,0.007982147456524258,0.0,19,0,0.01703708685546579,0.6294095225512601,0.38943444264363686,0.38418096225302395
4,2021-03-15 20:00:00,0.30535778344002346,0.3660059405512824,0.14068630944430952,0.3266837066501309,0.05013605441453947,0.5827030581377252,0.007982147456524258,0.0,20,0,0.0669872981077807,0.75,0.3670061224025735,0.37414883519916425
4,2021-03-15 21:00:00,0.3058968914288531,0.3680063042538647,0.14339730325166433,0.3140398372631165,0.049319727883927224,0.5491614599859604,0.007982147456524258,0.0,21,0,0.14644660940672616,0.8535533905932737,0.3660059405512824,0.3670061224025735
4,2021-03-15 22:00:00,0.31119421315229107,0.3729769049087552,0.15552543339196434,0.31488679502109834,0.05197278910841702,0.5478461030952864,0.007982147456524258,0.0,22,0,0.24999999999999978,0.9330127018922192,0.3680063042538647,0.3689963832379674
4,2021-03-15 23:00:00,0.3189878391502531,0.3815845304774316,0.15952058211019973,0.30786914502639184,0.05823129252423606,0.5215389673903895,0.007982147456524258,0.0,23,0,0.3705904774487392,0.9829629131445341,0.3729769049087552,0.3741892465466838
4,2021-03-16 00:00:00,0.31444058070644965,0.3768260896697958,0.152386387933112,0.29401533598511775,0.05931972788392722,0.5110161130180628,0.007982147456524258,0.0,0,1,0.5,1.0,0.3815845304774316,0.3771291750186609
4,2021-03-16 01:00:00,0.3027677212819145,0.3649451414968607,0.1476778197666394,0.29014352909148655,0.05952380951658028,0.5110161130180628,0.007982147456524258,0.0,1,1,0.6294095225512604,0.9829629131445341,0.3768260896697958,0.37445192054802934
4,2021-03-16 02:00:00,0.29316925555029366,0.3543977692468812,0.1472497681151419,0.2886311045236619,0.05462585033290682,0.5090430778326649,0.007982147456524258,0.0,2,1,0.75,0.9330127018922194,0.3649451414968607,0.3653896668045125
4,2021-03-16 03:00:00,0.29136441581663497,0.35288234226008747,0.1476778197666394,0.28984104417792167,0.05224489795918368,0.5083853993873277,0.007982147456524258,0.0,3,1,0.8535533905932737,0.8535533905932737,0.3543977692468812,0.35740841766794307
4,2021-03-16 04:00:00,0.2961109098597441,0.3599745408419702,0.15338517513447683,0.2911114808148944,0.05455782313648096,0.5018086155364103,0.007982147456524258,0.0,4,1,0.9330127018922193,0.75,0.35288234226008747,0.3557515507829796
4,2021-03-16 05:00:00,0.30048237229819524,0.363308480285657,0.16051936931156457,0.2925634084000061,0.06278911563902927,0.4801052284970331,0.007982147456524258,0.0,5,1,0.9829629131445341,0.6294095225512604,0.3599745408419702,0.3587217877959049
4,2021-03-16 06:00:00,0.3472324086647866,0.4150451596842629,0.17136334449737203,0.3297690527684932,0.06707482992474355,0.5024662938311341,0.007982147456524258,0.0,6,1,1.0,0.5,0.363308480285657,0.3794427269372967
4,2021-03-16 07:00:00,0.33528999528099585,0.39970903802508234,0.1606620532099344,0.3556012643869388,0.06503401359821294,0.5360078919828988,0.007982147456524258,0.0,7,1,0.9829629131445341,0.3705904774487397,0.4150451596842629,0.3926875593316674
4,2021-03-16 08:00:00,0.42448892407631417,0.46438746446919393,0.29892273664362873,0.3424734191382205,0.07217687074107008,0.48799736923862475,0.007982147456524258,0.0,8,1,0.9330127018922194,0.2500000000000001,0.39970903802508234,0.4263805540595131
4,2021-03-16 09:00:00,0.34521661364032297,0.42471358430736117,0.10016408645041629,0.30986554545592043,0.033333333340562585,0.45182505745612506,0.007982147456524258,0.0,9,1,0.8535533905932737,0.14644660940672627,0.46438746446919393,0.42960336226721246
4,2021-03-16 10:00:00,0.3285511456667397,0.4164999696497773,0.1094385388849916,0.30968405450778147,0.03278911563902926,0.43143702715680865,0.007982147456524258,0.0,10,1,0.75,0.06698729810778065,0.42471358430736117,0.435200339475444
4,2021-03-16 11:00:00,0.3642846280048455,0.4602351942380541,0.14311193549853668,0.3180931351048867,0.05428571428571429,0.4557711278269209,0.007982147456524258,0.0,11,1,0.6294095225512605,0.0170370868554659,0.4164999696497773,0.43381624939839747
4,2021-03-16 12:00:00,0.39397072533987887,0.49018003275550925,0.1184276235664392,0.33067650750918803,0.0453741496670932,0.4853666556078898,0.007982147456524258,0.0,12,1,0.5000000000000001,0.0,0.4602351942380541,0.4556383988811135
4,2021-03-16 13:00:00,0.39837734692314575,0.49566587872775364,0.14068630944430952,0.33920658207171916,0.05387755102040817,0.49523183153487943,0.007982147456524258,0.0,13,1,0.37059047744873963,0.017037086855465844,0.49018003275550925,0.48202703524043894
4,2021-03-16 14:00:00,0.3638158384462841,0.4593865552127382,0.1321252764143594,0.34797864456510236,0.04401360543494763,0.5103584345727257,0.007982147456524258,0.0,14,1,0.2500000000000001,0.06698729810778059,0.49566587872775364,0.4817441555653337
4,2021-03-16 15:00:00,0.33288744889005667,0.42165242173220835,0.12199472067678908,0.33031352561291005,0.037755102040816335,0.5090430778326649,0.007982147456524258,0.0,15,1,0.14644660940672644,0.14644660940672605,0.4593865552127382,0.4589016185575666
4,2021-03-16 16:00:00,0.30893230362188845,0.39455658612450256,0.11700078475718884,0.321359972171388,0.03748299319004967,0.5083853993873277,0.007982147456524258,0.0,16,1,0.06698729810778076,0.24999999999999978,0.42165242173220835,0.42519852102314964
4,2021-03-16 17:00:00,0.30098632100157235,0.36427835371723405,0.14211314829717184,0.3205130144134062,0.05435374150382789,0.5044393290165319,0.007982147456524258,0.0,17,1,0.017037086855465844,0.3705904774487397,0.39455658612450256,0.39349578719131495
4,2021-03-16 18:00:00,0.3289847760101669,0.39395041518430407,0.15153028463011697,0.33267290793871657,0.05687074829209049,0.5366655704282358,0.007982147456524258,0.0,18,1,0.0,0.4999999999999999,0.36427835371723405,0.3842617850086802
4,2021-03-16 19:00:00,0.3203942077556187,0.38379705402726855,0.1435399871500342,0.3345483144028192,0.05210884354464422,0.5485037815406234,0.007982147456524258,0.0,19,1,0.01703708685546579,0.6294095225512601,0.39395041518430407,0.38067527430960224
4,2021-03-16 20:00:00,0.3053226242248893,0.36591501492843775,0.1342655346718469,0.33158396224988285,0.04605442176147824,0.5485037815406234,0.007982147456524258,0.0,20,1,0.0669872981077807,0.75,0.38379705402726855,0.38122082804667007
4,2021-03-16 21:00:00,0.28085181049152647,0.3376371462237515,0.13041306980836936,0.3127089036434308,0.0463945578303585,0.5379809271682967,0.007982147456524258,0.0,21,1,0.14644660940672616,0.8535533905932737,0.36591501492843775,0.36244973839315253
4,2021-03-16 22:00:00,0.2644441767856997,0.3198157241462001,0.14125704499417682,0.3101075333867724,0.05197278910841702,0.528115751241307,0.007982147456524258,0.0,22,1,0.24999999999999978,0.9330127018922192,0.3376371462237515,0.3411226284327964
