Station_No,date,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity,hour,day_of_week,hour_sin,hour_cos,PM2.5_lag1,PM2.5_roll3,PM2.5_lag2,PM2.5_lag3,PM2.5_lag6,PM2.5_lag12,PM2.5_lag24,PM2.5_roll3_mean,PM2.5_roll3_std,PM2.5_roll6_mean,PM2.5_roll6_std,PM2.5_roll12_mean,PM2.5_roll12_std,Temperature_lag1,Temperature_lag3,Humidity_lag1,Humidity_lag3,NO2_lag1,NO2_lag3,SO2_lag1,SO2_lag3
6,2021-02-24 16:00:00,0.1915857595901877,0.2615351551310027,0.216360652954598,0.3938353574615467,0.2005565862629856,0.4893127259786856,0.282324576308012,0.579994234649755,16,0.3333333333333333,0.0669872981077807,0.2499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696506740313536,0.5696506740313536,0.2335110982703949,0.2335110982703949,0.5918367346938777,0.6000000000000001,0.0240052612215236,0.0240052612215236
6,2021-02-24 17:00:00,0.2147524860393394,0.2767775959391153,0.2585431975044933,0.3658857514481465,0.2318367346938775,0.4853666556078898,0.3324178182700914,0.5719227443067167,17,0.3333333333333333,0.0170370868554658,0.3705904774487397,0.2615351551310027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282324576308012,0.5696506740313536,0.579994234649755,0.2335110982703949,0.2005565862629856,0.6000000000000001,0.4893127259786856,0.0240052612215236
6,2021-02-24 18:00:00,0.2147825911630555,0.2764266801588487,0.2579053299995474,0.3663339853851216,0.2311367351183969,0.4867687542545872,0.3321639185214173,0.5711959287777871,18,0.3333333333333333,0.0,0.4999999999999999,0.2767775959391153,0.2715798104096555,0.2615351551310027,0.0,0.0,0.0,0.0,0.2715798104096555,0.0159297492132932,0.0,0.0,0.0,0.0,0.3324178182700914,0.5696506740313536,0.5719227443067167,0.2335110982703949,0.2318367346938775,0.6000000000000001,0.4853666556078898,0.0240052612215236
6,2021-02-24 19:00:00,0.2148126962867715,0.2760757643785821,0.2572674624946014,0.3667822193220965,0.2304367355429162,0.4881708529012847,0.3319100187727437,0.5704691132488577,19,0.3333333333333333,0.0170370868554657,0.6294095225512601,0.2764266801588487,0.2764266801588487,0.2767775959391153,0.2615351551310027,0.0,0.0,0.0,0.2764266801588487,0.0006424773833163,0.0,0.0,0.0,0.0,0.3321639185214173,0.282324576308012,0.5711959287777871,0.579994234649755,0.2311367351183969,0.2005565862629856,0.4867687542545872,0.4893127259786856
6,2021-02-24 20:00:00,0.2148428014104876,0.2757248485983156,0.2566295949896555,0.3672304532590715,0.2297367359674356,0.4895729515479822,0.3316561190240696,0.5697422977199281,20,0.3333333333333333,0.0669872981077807,0.75,0.2760757643785821,0.2760757643785821,0.2764266801588487,0.2767775959391153,0.0,0.0,0.0,0.2760757643785821,0.0006424773833162,0.0,0.0,0.0,0.0,0.3319100187727437,0.3324178182700914,0.5704691132488577,0.5719227443067167,0.2304367355429162,0.2318367346938775,0.4881708529012847,0.4853666556078898
6,2021-02-24 21:00:00,0.2148729065342036,0.275373932818049,0.2559917274847095,0.3676786871960465,0.2290367363919549,0.4909750501946797,0.3314022192753958,0.5690154821909987,21,0.3333333333333333,0.1464466094067261,0.8535533905932737,0.2757248485983156,0.2757248485983156,0.2760757643785821,0.2764266801588487,0.0,0.0,0.0,0.2757248485983156,0.0006424773833162,0.2736523295039856,0.0116837364277048,0.0,0.0,0.3316561190240696,0.3321639185214173,0.5697422977199281,0.5711959287777871,0.2297367359674356,0.2311367351183969,0.4895729515479822,0.4867687542545872
6,2021-02-24 22:00:00,0.2149030116579197,0.2750230170377825,0.2553538599797635,0.3681269211330215,0.2283367368164743,0.4923771488413772,0.3311483195267219,0.5682886666620691,22,0.3333333333333333,0.2499999999999997,0.9330127018922192,0.275373932818049,0.275373932818049,0.2757248485983156,0.2760757643785821,0.2615351551310027,0.0,0.0,0.275373932818049,0.0006424773833159,0.2759003064884489,0.0012876543708942,0.0,0.0,0.3314022192753958,0.3319100187727437,0.5690154821909987,0.5704691132488577,0.2290367363919549,0.2304367355429162,0.4909750501946797,0.4881708529012847
6,2021-02-24 23:00:00,0.2149331167816358,0.2746721012575159,0.2547159924748175,0.3685751550699965,0.2276367372409936,0.4937792474880746,0.3308944197780479,0.5675618511331397,23,0.3333333333333333,0.3705904774487392,0.982962913144534,0.2750230170377825,0.2750230170377825,0.275373932818049,0.2757248485983156,0.2767775959391153,0.0,0.0,0.2750230170377825,0.0006424773833157,0.2755493907081823,0.0012876543708942,0.0,0.0,0.3311483195267219,0.3316561190240696,0.5682886666620691,0.5697422977199281,0.2283367368164743,0.2297367359674356,0.4923771488413772,0.4895729515479822
6,2021-02-25 00:00:00,0.2149632219053518,0.2743211854772494,0.2540781249698716,0.3690233890069715,0.226936737665513,0.4951813461347721,0.330640520029374,0.5668350356042101,0,0.5,0.5,1.0,0.2746721012575159,0.2746721012575159,0.2750230170377825,0.275373932818049,0.2764266801588487,0.0,0.0,0.2746721012575159,0.0006424773833154,0.2751984749279157,0.0012876543708941,0.0,0.0,0.3308944197780479,0.3314022192753958,0.5675618511331397,0.5690154821909987,0.2276367372409936,0.2290367363919549,0.4937792474880746,0.4909750501946797
6,2021-02-25 01:00:00,0.2149933270290679,0.2739702696969827,0.2534402574649256,0.3694716229439465,0.2262367380900324,0.4965834447814696,0.3303866202807002,0.5661082200752806,1,0.5,0.6294095225512604,0.982962913144534,0.2743211854772494,0.2743211854772493,0.2746721012575159,0.2750230170377825,0.2760757643785821,0.0,0.0,0.2743211854772493,0.0006424773833151,0.2748475591476492,0.0012876543708941,0.0,0.0,0.330640520029374,0.3311483195267219,0.5668350356042101,0.5682886666620691,0.226936737665513,0.2283367368164743,0.4951813461347721,0.4923771488413772
