Station_No,date,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity,hour,day_of_week,hour_sin,hour_cos,PM2.5_lag1,PM2.5_roll3,PM2.5_lag2,PM2.5_lag3,PM2.5_lag6,PM2.5_lag12,PM2.5_lag24,PM2.5_roll3_mean,PM2.5_roll3_std,PM2.5_roll6_mean,PM2.5_roll6_std,PM2.5_roll12_mean,PM2.5_roll12_std,Temperature_lag1,Temperature_lag3,Humidity_lag1,Humidity_lag3,NO2_lag1,NO2_lag3,SO2_lag1,SO2_lag3
4,2021-02-23 21:00:00,0.1879220982812771,0.2502273140684773,0.2161185226922463,0.3849221352362538,0.113832199548895,0.5090430778326649,0.0079821474565242,0.0,21,0.1666666666666666,0.1464466094067261,0.8535533905932737,0.4471722131499897,0.2998120870597598,0.2607140692971774,0.1742438019173597,0.2022488938080673,0.1773958901699125,0.2635327636053616,0.2998120870597598,0.2420765111762365,0.2266018063993424,0.2286667357763063,0.2539754702940221,0.2186878480487264,0.5801218780499737,0.6753926702730053,0.6592678005188816,0.5660997405592391,0.2225170068750135,0.0938095238022945,0.4097336401174314,0.2032226240959863
4,2021-02-23 22:00:00,0.1780297199345636,0.2395087877904851,0.22359403915056,0.3484626204268062,0.1138055222190895,0.5078824689532355,0.0079821474565242,0.0,22,0.1666666666666666,0.2499999999999997,0.9330127018922192,0.2502273140684773,0.2998120870597598,0.2607140692971774,0.1742438019173597,0.2022488938080673,0.1773958901699125,0.2635327636053616,0.2998120870597598,0.2420765111762365,0.2266018063993424,0.2286667357763063,0.2539754702940221,0.2186878480487264,0.0079821474565242,0.6753926702730053,0.0,0.5660997405592391,0.113832199548895,0.0938095238022945,0.5090430778326649,0.2032226240959863
4,2021-02-23 23:00:00,0.1622011791756146,0.2249196823160993,0.2171648712076051,0.3434413708616283,0.1153061224489796,0.5037816507218082,0.0079821474565242,0.0,23,0.1666666666666666,0.3705904774487392,0.982962913144534,0.2395087877904851,0.2382185947250206,0.2502273140684773,0.1742438019173597,0.2022488938080673,0.1773958901699125,0.2635327636053616,0.2382185947250206,0.0232574977497176,0.2266018063993424,0.2286667357763063,0.2539754702940221,0.2186878480487264,0.0079821474565242,0.6753926702730053,0.0,0.5660997405592391,0.1138055222190895,0.0938095238022945,0.5078824689532355,0.2032226240959863
4,2021-02-24 00:00:00,0.1485711233950666,0.2105534339066445,0.2058928443703001,0.3551172885252349,0.1140136054349476,0.507070042647267,0.0079821474565242,0.0,0,0.3333333333333333,0.5,1.0,0.2249196823160993,0.2249939680044096,0.2395087877904851,0.2502273140684773,0.2022488938080673,0.1773958901699125,0.2635327636053616,0.2249939680044096,0.0265068496606176,0.2266018063993424,0.2286667357763063,0.2539754702940221,0.2186878480487264,0.0079821474565242,0.0079821474565242,0.0,0.0,0.1153061224489796,0.113832199548895,0.5037816507218082,0.5090430778326649
4,2021-02-24 01:00:00,0.1383749510061654,0.200672849618143,0.2001854890024627,0.3648573027420258,0.1138775510204081,0.5090430778326649,0.0079821474565242,0.0,1,0.3333333333333333,0.6294095225512604,0.982962913144534,0.2105534339066445,0.2120486552802956,0.2249196823160993,0.2395087877904851,0.2022488938080673,0.1773958901699125,0.2635327636053616,0.2120486552802956,0.0223225204666004,0.2266018063993424,0.2286667357763063,0.2539754702940221,0.2186878480487264,0.0079821474565242,0.0079821474565242,0.0,0.0,0.1140136054349476,0.1138055222190895,0.507070042647267,0.5078824689532355
4,2021-02-24 02:00:00,0.1353512585046292,0.1980663151572134,0.2074623670779203,0.3709070010133244,0.1165986394630115,0.5083853993873277,0.0079821474565242,0.0,2,0.3333333333333333,0.75,0.9330127018922194,0.200672849618143,0.2030975328940003,0.2105534339066445,0.2249196823160993,0.2022488938080673,0.1773958901699125,0.2635327636053616,0.2030975328940003,0.0120602560642841,0.2206580638095104,0.0416972770498053,0.2539754702940221,0.2186878480487264,0.0079821474565242,0.0079821474565242,0.0,0.0,0.1138775510204081,0.1153061224489796,0.5090430778326649,0.5037816507218082
4,2021-02-24 03:00:00,0.1323158463115939,0.1939746621292042,0.2101733608852752,0.368124139808527,0.1178231292589299,0.5090430778326649,0.0079821474565242,0.0,3,0.3333333333333333,0.8535533905932737,0.8535533905932737,0.1980663151572134,0.1975712756348535,0.200672849618143,0.2105534339066445,0.2502273140684773,0.1773958901699125,0.2635327636053616,0.1975712756348535,0.0061817536704792,0.2112826218196316,0.0347560269168682,0.2539754702940221,0.2186878480487264,0.0079821474565242,0.0079821474565242,0.0,0.0,0.1165986394630115,0.1140136054349476,0.5083853993873277,0.507070042647267
4,2021-02-24 04:00:00,0.1291515169495211,0.1922773837148699,0.2175929228591026,0.3653412786037297,0.1187755102040816,0.5110161130180628,0.0079821474565242,0.0,4,0.3333333333333333,0.9330127018922192,0.75,0.1939746621292042,0.1947727870004292,0.1980663151572134,0.200672849618143,0.2395087877904851,0.1773958901699125,0.2635327636053616,0.1947727870004292,0.0054483626678514,0.2034107211403624,0.0242245127002437,0.2539754702940221,0.2186878480487264,0.0079821474565242,0.0079821474565242,0.0,0.0,0.1178231292589299,0.1138775510204081,0.5090430778326649,0.5090430778326649
4,2021-02-24 05:00:00,0.1291397971877036,0.1923076923164351,0.2064635799201675,0.3605620169694036,0.1171428571428571,0.5090430778326649,0.0079821474565242,0.0,5,0.3333333333333333,0.982962913144534,0.6294095225512604,0.1922773837148699,0.1928532460535031,0.1939746621292042,0.1980663151572134,0.2249196823160993,0.1773958901699125,0.2635327636053616,0.1928532460535031,0.0017783007890065,0.1979753894737517,0.0137601220093983,0.2539754702940221,0.2186878480487264,0.0079821474565242,0.0079821474565242,0.0,0.0,0.1187755102040816,0.1165986394630115,0.5110161130180628,0.5083853993873277
4,2021-02-24 06:00:00,0.1341089662834352,0.1950354610017746,0.2020403795068226,0.3594125742978569,0.1174829931900496,0.5090430778326649,0.0079821474565242,0.0,6,0.3333333333333333,1.0,0.5,0.1923076923164351,0.1932068456776932,0.1922773837148699,0.1939746621292042,0.2105534339066445,0.1773958901699125,0.2635327636053616,0.1932068456776932,0.0028995313996775,0.1953890606562734,0.0065868037625904,0.2539754702940221,0.2186878480487264,0.0079821474565242,0.0079821474565242,0.0,0.0,0.1171428571428571,0.1178231292589299,0.5090430778326649,0.5090430778326649
