Station_No,date,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity,hour,day_of_week,hour_sin,hour_cos,PM2.5_lag1,PM2.5_roll3,PM2.5_lag2,PM2.5_lag3,PM2.5_lag6,PM2.5_lag12,PM2.5_lag24,PM2.5_roll3_mean,PM2.5_roll3_std,PM2.5_roll6_mean,PM2.5_roll6_std,PM2.5_roll12_mean,PM2.5_roll12_std,Temperature_lag1,Temperature_lag3,Humidity_lag1,Humidity_lag3,NO2_lag1,NO2_lag3,SO2_lag1,SO2_lag3,PM2.5_24h_avg
1,2021-02-25 06:00:00,0.1847499557680988,0.2385585257427968,0.2133124063441276,0.2891150803853658,0.2344897959183673,0.5958566259901736,0.3791090895852904,0.6332852887863938,6,0.5,1.0,0.5,0.2391646966829953,0.2432462467831991,0.2520155179238051,0.2694429290902639,0.276171425180768,0.3734921500442578,0.2032490756593585,0.2432462467831991,0.0139153667663279,0.2592845163783999,0.0362934441084905,0.2767700188038782,0.0569163268315644,0.3837438848826269,0.3839155437960544,0.6298452963966561,0.6236379360046123,0.235850340063762,0.2418367346938776,0.588622163693919,0.5879644852485819,0.335729782778796
1,2021-02-25 07:00:00,0.1954735163840121,0.2464993635318467,0.2258685880923131,0.2891150803853658,0.2384353742219523,0.6208484049550096,0.3809973391779242,0.6378014797347941,7,0.5,0.982962913144534,0.3705904774487397,0.2385585257427968,0.2414075286525463,0.2391646966829953,0.2520155179238051,0.2790507365102315,0.3322119172727866,0.2143116930448405,0.2414075286525463,0.0080925110656596,0.2538592875486691,0.0317253246191797,0.2696273059921332,0.0452132054968067,0.3791090895852904,0.3839155437960544,0.6332852887863938,0.6264053041222255,0.2344897959183673,0.2373469387755102,0.5958566259901736,0.5879644852485819,0.33707093571575464
1,2021-02-25 08:00:00,0.2212848257533155,0.2629631720432335,0.2255389391263387,0.2891150803853658,0.2404644616018565,0.6274251889565404,0.3906635214815317,0.6364151449985587,8,0.5,0.9330127018922194,0.2500000000000001,0.2464993635318467,0.2493403537726257,0.2385585257427968,0.2391646966829953,0.2774746923203071,0.3031763351656291,0.2855064557322016,0.2493403537726257,0.0227903444648651,0.2514407008358236,0.0247825291135628,0.2662762090652669,0.038981201800859,0.3809973391779242,0.3837438848826269,0.6378014797347941,0.6298452963966561,0.2384353742219523,0.235850340063762,0.6208484049550096,0.588622163693919,0.3361316322287143
1,2021-02-25 09:00:00,0.2084658567347231,0.2516863045516618,0.2102865239605433,0.2891150803853658,0.2242552192991968,0.6142716210538876,0.3884141955863727,0.6126115380032671,9,0.5,0.8535533905932737,0.1464466094067262,0.2629631720432335,0.2537162800422474,0.2464993635318467,0.2385585257427968,0.2694429290902639,0.2857186155794562,0.5619506577815037,0.2537162800422474,0.015411316203886,0.2484812634127232,0.0180122024110108,0.263440183146284,0.0375049157800299,0.3906635214815317,0.3791090895852904,0.6364151449985587,0.6332852887863938,0.2404644616018565,0.2344897959183673,0.6274251889565404,0.5958566259901736,0.32320395084413756
1,2021-02-25 10:00:00,0.1956468877161308,0.2404094370600902,0.1950341087947478,0.2891150803853658,0.2080459769965372,0.6011180531512348,0.3861648696912134,0.5888079310079755,10,0.5,0.75,0.0669872981077806,0.2516863045516618,0.2516863045516619,0.2629631720432335,0.2464993635318467,0.2520155179238051,0.2846578165250345,0.7565011820674898,0.2516863045516619,0.0206463565488154,0.246546916602104,0.0186463304996583,0.259752818190872,0.0370247238293473,0.3884141955863727,0.3809973391779242,0.6126115380032671,0.6378014797347941,0.2242552192991968,0.2384353742219523,0.6142716210538876,0.6208484049550096,0.3017001281354959
1,2021-02-25 11:00:00,0.1828279186975385,0.2291325695685185,0.1797816936289523,0.2891150803853658,0.1918367346938775,0.5879644852485819,0.3839155437960544,0.5650043240126839,11,0.5,0.6294095225512605,0.0170370868554659,0.2404094370600902,0.2404094370600902,0.2516863045516618,0.2629631720432335,0.2391646966829953,0.283597017652464,0.4887252227899948,0.2404094370600902,0.0206463565488155,0.2448748954163579,0.0229385824594429,0.2552141141838766,0.0377281791495043,0.3861648696912134,0.3906635214815317,0.5888079310079755,0.6364151449985587,0.2080459769965372,0.2404644616018565,0.6011180531512348,0.6274251889565404,0.29088376758460105
1,2021-02-25 12:00:00,0.1859638104601692,0.2334091938413079,0.1830865041741366,0.2891150803853658,0.1931172468950385,0.585546549970144,0.3818644701754121,0.5688182162438743,12,0.5,0.5000000000000001,0.0,0.2291325695685185,0.2343170668233055,0.2404094370600902,0.2516863045516618,0.2385585257427968,0.276171425180768,0.4473237557941137,0.2343170668233055,0.0104230590707808,0.2440166734327764,0.0243563029731681,0.2516505949055882,0.0370580281031173,0.3839155437960544,0.3884141955863727,0.5650043240126839,0.6126115380032671,0.1918367346938775,0.2242552192991968,0.5879644852485819,0.6142716210538876,0.28197066083656747
1,2021-02-25 13:00:00,0.1890997022227999,0.2376858181140974,0.1863913147193209,0.2891150803853658,0.1943977590961996,0.5831286146917062,0.3798133965547701,0.5726321084750648,13,0.5,0.3705904774487396,0.0170370868554658,0.2334091938413079,0.2334091938413079,0.2291325695685185,0.2404094370600902,0.2464993635318467,0.2790507365102315,0.3625507668831857,0.2334091938413079,0.0078298968775884,0.2425477491964849,0.024685290380252,0.248203518372577,0.0327404526244084,0.3818644701754121,0.3861648696912134,0.5688182162438743,0.5888079310079755,0.1931172468950385,0.2080459769965372,0.585546549970144,0.6011180531512348,0.2767679546378555
1,2021-02-25 14:00:00,0.1922355939854307,0.2419624423868868,0.1896961252645053,0.2891150803853658,0.1956782712973606,0.5807106794132684,0.377762322934128,0.5764460007062554,14,0.5,0.2500000000000001,0.0669872981077805,0.2376858181140974,0.2376858181140974,0.2334091938413079,0.2291325695685185,0.2629631720432335,0.2774746923203071,0.3028732496955298,0.2376858181140974,0.0078298968775883,0.2390476275870937,0.0152444166088413,0.2452441642114587,0.0259548141286215,0.3798133965547701,0.3839155437960544,0.5726321084750648,0.5650043240126839,0.1943977590961996,0.1918367346938775,0.5831286146917062,0.5879644852485819,0.27423000433332867
1,2021-02-25 15:00:00,0.1953714857480614,0.2462390666596763,0.1930009358096896,0.2891150803853658,0.1969587834985216,0.5782927441348306,0.3757112493134857,0.5802598929374461,15,0.5,0.1464466094067264,0.146446609406726,0.2419624423868868,0.2419624423868868,0.2376858181140974,0.2334091938413079,0.2516863045516618,0.2694429290902639,0.2962551633158872,0.2419624423868868,0.0078298968775881,0.2381397546050962,0.0120613695036942,0.2433105090089097,0.0200503714191583,0.377762322934128,0.3818644701754121,0.5764460007062554,0.5688182162438743,0.1956782712973606,0.1931172468950385,0.5807106794132684,0.585546549970144,0.27214600030598657
1,2021-02-25 16:00:00,0.1985073775106922,0.2505156909324658,0.1963057463548739,0.2891150803853658,0.1982392956996826,0.5758748088563926,0.3736601756928435,0.5840737851686365,16,0.5,0.0669872981077807,0.2499999999999997,0.2462390666596763,0.2462390666596763,0.2419624423868868,0.2376858181140974,0.2404094370600902,0.2520155179238051,0.2785961083960082,0.2462390666596763,0.007829896877588,0.2398241302504921,0.0156926939374037,0.2431855234262981,0.0197898691914465,0.3757112493134857,0.3798133965547701,0.5802598929374461,0.5726321084750648,0.1969587834985216,0.1943977590961996,0.5782927441348306,0.5831286146917062,0.2709759829116723
1,2021-02-25 17:00:00,0.2016432692733229,0.2547923152052552,0.1996105569000582,0.2891150803853658,0.1995198079008436,0.5734568735779548,0.3716091020722014,0.5878876773998271,17,0.5,0.0170370868554658,0.3705904774487397,0.2505156909324658,0.2505156909324658,0.2462390666596763,0.2419624423868868,0.2291325695685185,0.2391646966829953,0.368188155499554,0.2505156909324658,0.0078298968775878,0.2441007545232816,0.0156926939374038,0.2444878249698197,0.0208330347538873,0.3736601756928435,0.377762322934128,0.5840737851686365,0.5764460007062554,0.1982392956996826,0.1956782712973606,0.5758748088563926,0.5807106794132684,0.26625115623274315
1,2021-02-25 18:00:00,0.2047791610359536,0.2590689394780446,0.2029153674452425,0.2891150803853658,0.2008003201020047,0.5710389382995169,0.3695580284515591,0.5917015696310176,18,0.5,0.0,0.4999999999999999,0.2547923152052552,0.2547923152052552,0.2505156909324658,0.2462390666596763,0.2334091938413079,0.2385585257427968,0.3734921500442578,0.2547923152052552,0.0078298968775876,0.248377378796071,0.015692693937404,0.2461970261144237,0.0222590317625151,0.3716091020722014,0.3757112493134857,0.5878876773998271,0.5802598929374461,0.1995198079008436,0.1969587834985216,0.5734568735779548,0.5782927441348306,0.26148352245915096
1,2021-02-25 19:00:00,0.2079150527985843,0.263345563750834,0.2062201779904268,0.2891150803853658,0.2020808323031657,0.5686210030210791,0.3675069548309169,0.5955154618622082,19,0.5,0.0170370868554657,0.6294095225512601,0.2590689394780446,0.2590689394780446,0.2547923152052552,0.2505156909324658,0.2376858181140974,0.2464993635318467,0.3322119172727866,0.2590689394780446,0.0078298968775873,0.2526540030688605,0.0156926939374041,0.2476008761326727,0.0247411118472935,0.3695580284515591,0.3736601756928435,0.5917015696310176,0.5840737851686365,0.2008003201020047,0.1982392956996826,0.5710389382995169,0.5758748088563926,0.2586140910624029
1,2021-02-25 20:00:00,0.2110509445612151,0.2676221880236236,0.2095249885356112,0.2891150803853658,0.2033613445043267,0.5662030677426413,0.3654558812102748,0.5993293540933987,20,0.5,0.0669872981077807,0.75,0.263345563750834,0.2633455637508341,0.2590689394780446,0.2547923152052552,0.2419624423868868,0.2629631720432335,0.3031763351656291,0.2633455637508341,0.0078298968775872,0.2569306273416499,0.0156926939374042,0.2479891274643718,0.0261243597892957,0.3675069548309169,0.3716091020722014,0.5955154618622082,0.5878876773998271,0.2020808323031657,0.1995198079008436,0.5686210030210791,0.5734568735779548,0.25713266826481934
1,2021-02-25 21:00:00,0.2141868363238458,0.271898812296413,0.2128297990807955,0.2891150803853658,0.2046418567054877,0.5637851324642035,0.3634048075896325,0.6031432463245893,21,0.5,0.1464466094067261,0.8535533905932737,0.2676221880236236,0.2676221880236236,0.263345563750834,0.2590689394780446,0.2462390666596763,0.2516863045516618,0.2857186155794562,0.2676221880236236,0.007829896877587,0.2612072516144394,0.0156926939374043,0.2496735031097678,0.0301428244792827,0.3654558812102748,0.3695580284515591,0.5993293540933987,0.5917015696310176,0.2033613445043267,0.2008003201020047,0.5662030677426413,0.5710389382995169,0.2565568431280259
1,2021-02-25 22:00:00,0.2173227280864765,0.2761754365692024,0.2161346096259798,0.2891150803853658,0.2059223689066487,0.5613671971857656,0.3613537339689903,0.6069571385557798,22,0.5,0.2499999999999997,0.9330127018922192,0.271898812296413,0.271898812296413,0.2676221880236236,0.263345563750834,0.2505156909324658,0.2404094370600902,0.2846578165250345,0.271898812296413,0.0078298968775866,0.2654838758872288,0.0156926939374044,0.2526540030688605,0.0335952872378494,0.3634048075896325,0.3675069548309169,0.6031432463245893,0.5955154618622082,0.2046418567054877,0.2020808323031657,0.5637851324642035,0.5686210030210791,0.25620341062986624
1,2021-02-25 23:00:00,0.2204586198491073,0.2804520608419918,0.2194394201711641,0.2891150803853658,0.2072028811078098,0.5589492619073277,0.359302660348348,0.6107710307869704,23,0.5,0.3705904774487392,0.982962913144534,0.2761754365692024,0.2761754365692024,0.271898812296413,0.2676221880236236,0.2547923152052552,0.2291325695685185,0.283597017652464,0.2761754365692024,0.0078298968775865,0.2697605001600182,0.0156926939374045,0.2569306273416499,0.0335952872378494,0.3613537339689903,0.3654558812102748,0.6069571385557798,0.5993293540933987,0.2059223689066487,0.2033613445043267,0.5613671971857656,0.5662030677426413,0.25607237076276324
1,2021-02-26 00:00:00,0.223594511611738,0.2847286851147813,0.2227442307163484,0.2891150803853658,0.2084833933089707,0.5565313266288898,0.3572515867277059,0.6145849230181608,0,0.6666666666666666,0.5,1.0,0.2804520608419918,0.2804520608419918,0.2761754365692024,0.271898812296413,0.2590689394780446,0.2334091938413079,0.276171425180768,0.2804520608419918,0.0078298968775863,0.2740371244328077,0.0156926939374046,0.2612072516144393,0.0335952872378494,0.359302660348348,0.3634048075896325,0.6107710307869704,0.6031432463245893,0.2072028811078098,0.2046418567054877,0.5589492619073277,0.5637851324642035,0.25642892326001376
1,2021-02-26 01:00:00,0.2267304033743687,0.2890053093875707,0.2260490412615328,0.2891150803853658,0.2097639055101318,0.554113391350452,0.3552005131070639,0.6183988152493514,1,0.6666666666666666,0.6294095225512604,0.982962913144534,0.2847286851147813,0.2847286851147813,0.2804520608419918,0.2761754365692024,0.263345563750834,0.2376858181140974,0.2790507365102315,0.2847286851147813,0.007829896877586,0.2783137487055971,0.0156926939374046,0.2654838758872288,0.0335952872378495,0.3572515867277059,0.3613537339689903,0.6145849230181608,0.6069571385557798,0.2084833933089707,0.2059223689066487,0.5565313266288898,0.5613671971857656,0.2568436971299029
1,2021-02-26 02:00:00,0.2298662951369995,0.2932819336603602,0.2293538518067171,0.2891150803853658,0.2110444177112928,0.5516954560720142,0.3531494394864216,0.6222127074805419,2,0.6666666666666666,0.75,0.9330127018922194,0.2890053093875707,0.2890053093875708,0.2847286851147813,0.2804520608419918,0.2676221880236236,0.2419624423868868,0.2774746923203071,0.2890053093875708,0.0078298968775858,0.2825903729783866,0.0156926939374047,0.2697605001600182,0.0335952872378495,0.3552005131070639,0.359302660348348,0.6183988152493514,0.6107710307869704,0.2097639055101318,0.2072028811078098,0.554113391350452,0.5589492619073277,0.2575023321857385
1,2021-02-26 03:00:00,0.2330021868996302,0.2975585579331496,0.2326586623519014,0.2891150803853658,0.2123249299124538,0.5492775207935763,0.3510983658657796,0.6260265997117325,3,0.6666666666666666,0.8535533905932737,0.8535533905932737,0.2932819336603602,0.2932819336603602,0.2890053093875707,0.2847286851147813,0.271898812296413,0.2462390666596763,0.2694429290902639,0.2932819336603602,0.0078298968775855,0.286866997251176,0.0156926939374048,0.2740371244328077,0.0335952872378496,0.3531494394864216,0.3572515867277059,0.6222127074805419,0.6145849230181608,0.2110444177112928,0.2084833933089707,0.5516954560720142,0.5565313266288898,0.2586738167208587
1,2021-02-26 04:00:00,0.2361380786622609,0.3018351822059391,0.2359634728970857,0.2891150803853658,0.2136054421136148,0.5468595855151385,0.3490472922451373,0.629840491942923,4,0.6666666666666666,0.9330127018922192,0.75,0.2975585579331496,0.2975585579331496,0.2932819336603602,0.2890053093875707,0.2761754365692024,0.2505156909324658,0.2520155179238051,0.2975585579331496,0.0078298968775853,0.2911436215239655,0.0156926939374049,0.2783137487055971,0.0335952872378497,0.3510983658657796,0.3552005131070639,0.6260265997117325,0.6183988152493514,0.2123249299124538,0.2097639055101318,0.5492775207935763,0.554113391350452,0.26074963606594764
1,2021-02-26 05:00:00,0.2392739704248917,0.3061118064787285,0.23926828344227,0.2891150803853658,0.2148859543147759,0.5444416502367005,0.346996218624495,0.6336543841741137,5,0.6666666666666666,0.982962913144534,0.6294095225512604,0.3018351822059391,0.3018351822059391,0.2975585579331496,0.2932819336603602,0.2804520608419918,0.2547923152052552,0.2391646966829953,0.3018351822059391,0.0078298968775851,0.2954202457967549,0.015692693937405,0.2825903729783866,0.0335952872378498,0.3490472922451373,0.3531494394864216,0.629840491942923,0.6222127074805419,0.2136054421136148,0.2110444177112928,0.5468595855151385,0.5516954560720142,0.26353909897410316
1,2021-02-26 06:00:00,0.2424098621875224,0.3103884307515179,0.2425730939874544,0.2891150803853658,0.2161664665159369,0.5420237149582627,0.344945145003853,0.6374682764053042,6,0.6666666666666666,1.0,0.5,0.3061118064787285,0.3061118064787285,0.3018351822059391,0.2975585579331496,0.2847286851147813,0.2590689394780446,0.2385585257427968,0.3061118064787285,0.0078298968775847,0.2996968700695443,0.0156926939374051,0.286866997251176,0.0335952872378498,0.346996218624495,0.3510983658657796,0.6336543841741137,0.6260265997117325,0.2148859543147759,0.2123249299124538,0.5444416502367005,0.5492775207935763,0.2665320116827999
1,2021-02-26 07:00:00,0.2455457539501531,0.3146650550243074,0.2458779045326387,0.2891150803853658,0.2174469787170979,0.5396057796798249,0.3428940713832107,0.6412821686364947,7,0.6666666666666666,0.982962913144534,0.3705904774487397,0.3103884307515179,0.3103884307515179,0.3061118064787285,0.3018351822059391,0.2890053093875707,0.263345563750834,0.2464993635318467,0.3103884307515179,0.0078298968775844,0.3039734943423338,0.0156926939374052,0.2911436215239655,0.0335952872378499,0.344945145003853,0.3490472922451373,0.6374682764053042,0.629840491942923,0.2161664665159369,0.2136054421136148,0.5420237149582627,0.5468595855151385,0.26937224882831906
1,2021-02-26 08:00:00,0.2486816457127839,0.3189416792970969,0.249182715077823,0.2891150803853658,0.2187274909182589,0.5371878444013871,0.3408429977625684,0.6450960608676852,8,0.6666666666666666,0.9330127018922194,0.2500000000000001,0.3146650550243074,0.3146650550243074,0.3103884307515179,0.3061118064787285,0.2932819336603602,0.2676221880236236,0.2629631720432335,0.3146650550243074,0.0078298968775842,0.3082501186151232,0.0156926939374054,0.2954202457967549,0.03359528723785,0.3428940713832107,0.346996218624495,0.6412821686364947,0.6336543841741137,0.2174469787170979,0.2148859543147759,0.5396057796798249,0.5444416502367005,0.2717046866305634
1,2021-02-26 09:00:00,0.2518175374754146,0.3232183035698863,0.2524875256230073,0.2891150803853658,0.2200080031194199,0.5347699091229492,0.3387919241419261,0.6489099530988758,9,0.6666666666666666,0.8535533905932737,0.1464466094067262,0.3189416792970969,0.3189416792970969,0.3146650550243074,0.3103884307515179,0.2975585579331496,0.271898812296413,0.2516863045516618,0.3189416792970969,0.0078298968775838,0.3125267428879126,0.0156926939374054,0.2996968700695444,0.0335952872378501,0.3408429977625684,0.344945145003853,0.6450960608676852,0.6374682764053042,0.2187274909182589,0.2161664665159369,0.5371878444013871,0.5420237149582627,0.27468518658965607
1,2021-02-26 10:00:00,0.2549534292380453,0.3274949278426757,0.2557923361681917,0.2891150803853658,0.221288515320581,0.5323519738445114,0.3367408505212841,0.6527238453300663,10,0.6666666666666666,0.75,0.0669872981077806,0.3232183035698863,0.3232183035698863,0.3189416792970969,0.3146650550243074,0.3018351822059391,0.2761754365692024,0.2404094370600902,0.3232183035698863,0.0078298968775835,0.3168033671607022,0.0156926939374055,0.3039734943423338,0.0335952872378502,0.3387919241419261,0.3428940713832107,0.6489099530988758,0.6412821686364947,0.2200080031194199,0.2174469787170979,0.5347699091229492,0.5396057796798249,0.2783137487055971
1,2021-02-26 11:00:00,0.2580893210006761,0.3317715521154652,0.259097146713376,0.2891150803853658,0.222569027521742,0.5299340385660735,0.334689776900642,0.6565377375612569,11,0.6666666666666666,0.6294095225512605,0.0170370868554659,0.3274949278426757,0.3274949278426757,0.3232183035698863,0.3189416792970969,0.3061118064787285,0.2804520608419918,0.2291325695685185,0.3274949278426757,0.0078298968775833,0.3210799914334916,0.0156926939374056,0.3082501186151232,0.0335952872378503,0.3367408505212841,0.3408429977625684,0.6527238453300663,0.6450960608676852,0.221288515320581,0.2187274909182589,0.5323519738445114,0.5371878444013871,0.2825903729783866
1,2021-02-26 12:00:00,0.2824808541495145,0.344577801979659,0.3070557180220812,0.2891150803853658,0.2268027211607278,0.5504768167260213,0.3387692042466346,0.6657826462957624,12,0.6666666666666666,0.5000000000000001,0.0,0.3317715521154652,0.3346147606459334,0.3274949278426757,0.3232183035698863,0.3103884307515179,0.2847286851147813,0.2334091938413079,0.3346147606459334,0.0162749916455377,0.326778219971515,0.0208144278158768,0.3132375450205297,0.0364771316553054,0.334689776900642,0.3387919241419261,0.6565377375612569,0.6489099530988758,0.222569027521742,0.2200080031194199,0.5299340385660735,0.5347699091229492,0.2872223983174845
1,2021-02-26 13:00:00,0.2779687548505268,0.3585803478977351,0.2942141684771561,0.2891150803853658,0.2223809523086599,0.5498191382806843,0.3370526135674281,0.6614201979821276,13,0.6666666666666666,0.3705904774487396,0.0170370868554658,0.344577801979659,0.3449765673309531,0.3317715521154652,0.3274949278426757,0.3146650550243074,0.2890053093875707,0.2376858181140974,0.3449765673309531,0.0245497084690576,0.3340974354504197,0.0291752839853644,0.3190354648963767,0.0423123108305112,0.3387692042466346,0.3367408505212841,0.6657826462957624,0.6527238453300663,0.2268027211607278,0.221288515320581,0.5504768167260213,0.5323519738445114,0.29225967039180273
1,2021-02-26 14:00:00,0.2739020056567839,0.3552464084540483,0.2912178069166736,0.2891150803853658,0.2248299319004966,0.5550805655421542,0.3359368293427065,0.650658210781205,14,0.6666666666666666,0.2500000000000001,0.0669872981077805,0.3585803478977351,0.3528015194438142,0.344577801979659,0.3317715521154652,0.3189416792970969,0.2932819336603602,0.2419624423868868,0.3528015194438142,0.0133916975021188,0.340148223643245,0.0291477109544226,0.3241991711291841,0.0439532171968699,0.3370526135674281,0.334689776900642,0.6614201979821276,0.6565377375612569,0.2223809523086599,0.222569027521742,0.5498191382806843,0.5299340385660735,0.2969798356446012
